J7272,100.0,1.0297916666666667
J7272,100.0,1.0262152777777778
J7272,100.0,1.0217824074074073
I4103,200.0,1.0191087962962964
J7272,300.0,1.016875
J7272,100.0,1.0167592592592594
I1466,100.0,1.0074652777777777
J7272,100.0,1.00625
J7272,500.0,1.0030439814814816
W9002,100.0,1.0002893518518519
W9002,200.0,0.9993402777777778
J7272,400.0,0.9986574074074074
W9002,200.0,0.9985648148148148
J7272,800.0,0.996875
J7272,300.0,0.9965162037037038
J7272,400.0,0.9963541666666667
W9002,500.0,0.99625
J7272,300.0,0.9751620370370371
V3340,600.0,0.26685185185185184
V3340,1300.0,0.15905092592592593
V3340,2600.0,0.03670138888888889
S4830,200.0,0.012719907407407407
W9002,700.0,0.005659722222222222
S4830,100.0,0.004861111111111111
S4830,200.0,0.0034375
S4830,100.0,0.002361111111111111
S4830,100.0,0.0016203703703703703
S4830,100.0,0.0013078703703703703
S4830,100.0,0.0010185185185185184
