M3075,2000.0,1.0205671296296297
M3075,3000.0,1.020138888888889
O6672,2000.0,1.0123842592592593
M3075,3000.0,1.0122453703703704
O6672,8000.0,1.0112152777777779
W7816,8000.0,1.0108217592592592
M3075,1000.0,1.0099537037037036
M3075,4000.0,1.0098726851851851
M3075,3000.0,1.0093171296296297
M3075,8000.0,1.0090625
M3075,8000.0,1.0088541666666666
W7816,2000.0,1.0083680555555556
M3075,5000.0,1.0048611111111112
M3075,3000.0,1.0042939814814815
M3075,3000.0,1.0041550925925926
M3075,4000.0,1.0040509259259258
Z9041,3000.0,0.985625
Z9041,3000.0,0.9847569444444444
Z9041,1000.0,0.9778125
Z9041,3000.0,0.9634837962962963
Z9041,2000.0,0.15844907407407408
