G6020,102000,20180420 10:13:23,1.0092939814814814
W5488,101000,20180420 10:08:25,1.0058449074074074
G6020,100000,20180420 10:06:37,1.0045949074074074
W5488,99000,20180420 10:04:14,1.0029398148148148
G6020,98000,20180420 10:03:34,1.0024768518518519
W5488,97000,20180420 10:03:26,1.0023842592592593
G6020,96000,20180420 09:59:14,0.9994675925925925
W5488,95000,20180420 09:59:06,0.999375
G6020,94000,20180420 09:53:05,0.9951967592592592
W1285,93000,20180420 09:48:34,0.9920601851851852
E3745,92000,20180420 09:41:37,0.9872337962962963
