V4221,8150,20180209 13:33:27,0.9398958333333334
H9807,8020,20180209 13:30:54,0.938125
V4221,7890,20180209 13:28:19,0.9363310185185185
N5155,7760,20180209 12:59:12,0.9161111111111111
U0950,7630,20180209 09:35:57,0.7749652777777778
V4221,7500,20180209 08:53:40,0.7456018518518519
H9807,7240,20180209 06:56:10,0.6640046296296296
P2894,7110,20180208 22:55:53,0.33047453703703705
H9807,6980,20180208 17:08:56,0.08953703703703704
V4221,6850,20180208 15:17:23,0.01207175925925926
P2894,6720,20180208 15:04:21,0.0030208333333333333
