E9533,4000.0,1.0461805555555554
J6081,4000.0,1.0449074074074074
E9533,8000.0,1.0438194444444444
E9533,8000.0,1.0404166666666668
J6081,3000.0,1.023425925925926
J6081,12000.0,1.021261574074074
J6081,4000.0,1.013611111111111
J6081,5000.0,1.0116782407407408
Z3115,3000.0,1.0101157407407408
Z3115,2000.0,1.008877314814815
J6081,1000.0,1.0078587962962964
Z3115,4000.0,1.0071527777777778
Z3115,9000.0,0.999837962962963
E9533,9000.0,0.9989930555555555
Z3115,4000.0,0.9985416666666667
F4363,1000.0,0.997662037037037
E9533,76000.0,0.9427546296296296
F4363,9000.0,0.03361111111111111
B8054,79000.0,0.015532407407407408
Q2772,17000.0,0.01357638888888889
B8054,168000.0,0.005983796296296296
