D9354,52500,20180410 10:12:42,1.0088194444444445
Z3999,52300,20180410 10:09:00,1.00625
D9354,52100,20180410 10:08:35,1.0059606481481482
Z3999,51900,20180410 10:07:20,1.0050925925925926
D9354,50700,20180410 10:06:54,1.0047916666666667
Z3999,50500,20180410 10:04:51,1.0033680555555555
O2461,49500,20180410 10:02:21,1.0016319444444444
Z3999,49300,20180410 10:02:13,1.0015393518518518
O2461,49100,20180410 10:02:04,1.0014351851851853
Z3999,48900,20180410 10:02:01,1.001400462962963
O2461,48500,20180410 10:01:45,1.0012152777777779
Z3999,48300,20180410 10:01:42,1.0011805555555555
O2461,47700,20180410 10:01:13,1.0008449074074075
Z3999,47500,20180410 10:01:10,1.0008101851851852
O2461,46500,20180410 10:00:59,1.0006828703703703
Z3999,46300,20180410 10:00:56,1.0006481481481482
O2461,45300,20180410 10:00:20,1.0002314814814814
Z3999,45100,20180410 10:00:18,1.0002083333333334
O2461,43300,20180410 10:00:06,1.0000694444444445
Z3999,43100,20180410 10:00:04,1.0000462962962964
O2461,42300,20180410 09:59:54,0.9999305555555555
Z3999,42100,20180410 09:59:44,0.9998148148148148
O2461,40700,20180410 09:59:14,0.9994675925925925
D9354,40500,20180410 09:59:12,0.9994444444444445
O2461,40300,20180410 09:58:49,0.9991782407407407
Z9138,40100,20180410 09:58:47,0.9991550925925926
O2461,39900,20180410 09:58:28,0.9989351851851852
D9354,39700,20180410 09:58:24,0.9988888888888889
O2461,39500,20180410 09:58:17,0.9988078703703703
U5062,39300,20180410 09:58:15,0.9987847222222223
O2461,39100,20180410 09:58:10,0.9987268518518518
D9354,38900,20180410 09:58:08,0.9987037037037036
O2461,38700,20180410 09:57:45,0.9984375
D9354,38500,20180410 09:57:43,0.9984143518518519
U5062,38300,20180410 09:57:37,0.9983449074074074
O2461,38100,20180410 09:57:19,0.9981365740740741
Z3999,37900,20180410 09:57:14,0.9980787037037037
O2461,37700,20180410 09:55:20,0.9967592592592592
Z9138,37500,20180410 09:55:13,0.9966782407407407
O2461,37300,20180410 09:51:43,0.9942476851851851
V5929,37100,20180410 09:41:22,0.9870601851851852
O2461,36900,20180410 09:37:01,0.9840393518518519
V5929,36700,20180410 09:31:53,0.980474537037037
K4394,36500,20180410 09:30:25,0.9794560185185185
V5929,36100,20180410 09:28:14,0.9779398148148148
K4394,35900,20180410 09:27:40,0.9775462962962963
V5929,35700,20180410 09:26:15,0.9765625
K4394,35500,20180410 09:24:07,0.9750810185185185
V5929,34900,20180410 09:23:39,0.9747569444444445
K4394,33900,20180410 09:23:21,0.9745486111111111
V5929,33100,20180410 09:23:08,0.9743981481481482
K4394,32900,20180410 09:22:36,0.9740277777777778
V5929,32100,20180410 09:20:55,0.9728587962962963
K4394,31900,20180410 09:15:59,0.9694328703703704
U5062,31500,20180410 08:45:47,0.9484606481481481
J5562,31300,20180410 08:44:47,0.9477662037037037
Z9138,31100,20180410 07:38:18,0.9015972222222223
K4394,30900,20180410 07:36:02,0.9000231481481481
H8062,30100,20180410 06:50:25,0.8683449074074074
K4394,29900,20180410 06:32:23,0.8558217592592593
U5062,29700,20180410 05:10:08,0.7987037037037037
H8062,29500,20180409 21:06:53,0.4631134259259259
T2256,29300,20180409 18:35:51,0.35822916666666665
U5062,29100,20180409 17:06:04,0.2958796296296296
T2256,28900,20180409 16:11:16,0.2578240740740741
U4530,28700,20180409 10:03:41,0.0025578703703703705
