X1508,3000.0,1.012037037037037
X1508,4000.0,1.0116319444444444
X1508,3000.0,1.0084143518518518
X1508,1000.0,1.0039120370370371
W5787,1000.0,0.9953472222222223
H4255,1000.0,0.9940277777777777
W5787,2000.0,0.9933680555555555
W5787,1000.0,0.9791898148148148
X1508,3000.0,0.17121527777777779
X1508,3000.0,0.16819444444444445
X1508,4000.0,0.16267361111111112
Z4299,2000.0,0.16233796296296296
X1508,7000.0,0.16170138888888888
X1508,6000.0,0.08149305555555555
X1508,11000.0,0.04625
P8704,3000.0,0.038530092592592595
K9648,5000.0,0.02337962962962963
C8587,1000.0,0.018159722222222223
H4255,1000.0,0.009363425925925926
H4255,1000.0,0.006145833333333333
Q8791,1000.0,0.005856481481481482
H4255,2000.0,0.004803240740740741
H4255,2000.0,0.004074074074074074
