J7597,900.0,1.007037037037037
H5021,4300.0,1.0065625
J7597,400.0,1.0044675925925926
J7597,800.0,1.0029513888888888
J7597,1900.0,1.0015740740740742
H5021,800.0,1.0006134259259258
G3318,800.0,1.0004861111111112
G3318,900.0,1.000011574074074
G3318,100.0,0.9936111111111111
W2320,300.0,0.9425925925925925
Q9330,200.0,0.936412037037037
H5021,100.0,0.5375925925925926
H5021,400.0,0.18050925925925926
J7597,100.0,0.13069444444444445
R6628,700.0,0.042916666666666665
I8384,1200.0,0.037627314814814815
R6628,900.0,0.03702546296296296
A8509,600.0,0.013368055555555555
A6100,100.0,0.01025462962962963
A8509,400.0,0.009768518518518518
H2632,100.0,0.007430555555555556
D1186,600.0,0.006168981481481482
A6100,2800.0,0.005752314814814815
A6100,4900.0,0.005162037037037037
S4815,900.0,0.004085648148148148
A8509,100.0,0.003981481481481482
A6100,1400.0,0.0033912037037037036
