M4244,400.0,1.0028240740740741
C4389,1600.0,0.061307870370370374
C4389,400.0,0.024212962962962964
P9000,2000.0,0.002951388888888889
M4244,6800.0,0.002476851851851852
D8029,7600.0,0.002361111111111111
P9000,9600.0,0.002210648148148148
M4244,4800.0,0.0020949074074074073
T9010,400.0,0.002002314814814815
T9010,400.0,0.0019444444444444444
M4244,800.0,0.0017939814814814815
T9010,400.0,0.0017476851851851852
I2783,4800.0,0.001574074074074074
T9010,5200.0,0.001400462962962963
C6135,5200.0,0.0007523148148148148
