W4651,600.0,1.0101273148148149
W4651,600.0,1.0074074074074073
W4651,200.0,1.0071412037037037
W4651,400.0,1.0052199074074073
W4651,200.0,1.0040277777777777
W4651,400.0,1.0033449074074074
W4651,800.0,1.0018287037037037
W4651,400.0,1.0010416666666666
W4651,400.0,1.0007175925925926
W4651,400.0,0.9995601851851852
W4651,200.0,0.9942361111111111
O4687,600.0,0.981099537037037
W4651,800.0,0.944212962962963
D9215,800.0,0.9440162037037036
W4651,1800.0,0.9438888888888889
D9215,1400.0,0.9438078703703704
W4651,2200.0,0.9434490740740741
D9215,3400.0,0.9362384259259259
D9215,400.0,0.9356481481481481
E4150,200.0,0.3232291666666667
