S8537,1840.0,1.0510416666666667
S8537,4800.0,1.0500231481481481
S8537,880.0,1.048125
S8537,2720.0,1.0478703703703705
S8537,1840.0,1.046851851851852
S8537,1760.0,1.0458680555555555
S8537,880.0,1.0448032407407408
S8537,240.0,1.0441666666666667
S8537,80.0,1.0438773148148148
K9744,80.0,1.0420023148148148
H6084,160.0,1.0318865740740741
H6084,160.0,1.0298958333333332
K9744,1280.0,1.0178819444444445
H6084,320.0,1.0170601851851853
H6084,80.0,1.0166203703703705
H6084,240.0,1.0153356481481481
H6084,160.0,1.0150231481481482
H6084,80.0,1.0105439814814814
H6084,240.0,1.008761574074074
H6084,320.0,1.0080671296296295
H6084,160.0,1.007037037037037
H6084,160.0,1.003310185185185
H6084,160.0,1.0027314814814814
H6084,160.0,1.0016782407407407
H6084,80.0,1.0006828703703703
