F6771,184380,20180417 10:03:45,1.0026041666666667
P4521,183380,20180417 10:03:36,1.0025
F6771,182380,20180417 10:02:24,1.0016666666666667
P4521,181380,20180417 10:02:12,1.0015277777777778
F6771,180380,20180417 10:02:00,1.0013888888888889
P4521,179380,20180417 10:01:57,1.0013541666666668
F6771,178380,20180417 10:01:51,1.0012847222222223
P4521,177380,20180417 10:01:33,1.001076388888889
F6771,176380,20180417 10:01:24,1.0009722222222222
P4521,175380,20180417 10:01:20,1.000925925925926
F6771,174380,20180417 10:00:09,1.0001041666666666
P4521,173380,20180417 10:00:02,1.000023148148148
F6771,172380,20180417 09:58:04,0.9986574074074074
P4521,171380,20180417 09:57:17,0.9981134259259259
F6771,170380,20180417 09:46:44,0.9907870370370371
T7975,169380,20180417 09:45:50,0.9901620370370371
F6771,168380,20180417 09:42:38,0.9879398148148149
T7975,167380,20180417 09:41:11,0.9869328703703704
P4521,166380,20180417 09:38:35,0.9851273148148149
T7975,165380,20180417 08:38:14,0.9432175925925926
P9037,164380,20180417 08:34:31,0.9406365740740741
T7975,163380,20180417 08:14:52,0.9269907407407407
P9037,162380,20180417 05:00:20,0.7918981481481482
F6771,161380,20180417 01:27:06,0.6438194444444445
O4861,160380,20180416 23:20:02,0.5555787037037037
P9037,144380,20180416 10:34:23,0.023877314814814816
G8067,143380,20180416 10:33:37,0.023344907407407408
P9037,142380,20180416 10:31:09,0.021631944444444443
P4521,141380,20180416 10:25:37,0.01778935185185185
P9037,140380,20180416 10:23:53,0.016585648148148148
G8067,132380,20180416 10:21:23,0.014849537037037038
P9037,131380,20180416 10:19:07,0.013275462962962963
G8067,130380,20180416 10:05:32,0.0038425925925925928
P4521,129380,20180416 10:03:34,0.002476851851851852
G8067,128380,20180416 10:00:28,0.00032407407407407406
