O4406,26900,20180223 10:39:47,1.0276273148148147
H0833,26600,20180223 10:35:00,1.0243055555555556
O4406,26300,20180223 10:31:08,1.0216203703703703
H0833,26000,20180223 10:26:15,1.0182291666666667
O4406,25700,20180223 10:22:27,1.0155902777777779
H0833,25400,20180223 10:18:16,1.0126851851851852
O4406,25100,20180223 10:15:23,1.0106828703703703
H0833,24800,20180223 10:11:57,1.0082986111111112
O4406,24500,20180223 10:09:16,1.0064351851851852
H0833,23900,20180223 10:07:09,1.0049652777777778
O4406,23600,20180223 10:06:44,1.004675925925926
I1859,23300,20180223 10:03:24,1.002361111111111
O4406,23000,20180223 10:03:17,1.0022800925925925
I1859,22700,20180223 10:03:09,1.0021875
O4406,22400,20180223 10:02:56,1.002037037037037
I1859,22100,20180223 09:59:53,0.9999189814814815
O4406,21800,20180223 09:56:14,0.9973842592592592
I1859,21500,20180223 09:54:59,0.9965162037037038
O4406,21200,20180223 09:54:42,0.9963194444444444
I1859,20900,20180223 09:52:59,0.9951273148148149
O4406,20600,20180223 09:52:23,0.9947106481481481
I1859,20300,20180223 09:52:07,0.994525462962963
O4406,20000,20180222 12:42:56,0.11314814814814815
