F1255,2000.0,1.048275462962963
F1255,19000.0,1.0104050925925927
F1255,3000.0,1.0031018518518517
F1255,19000.0,1.0025462962962963
F1255,8000.0,1.002349537037037
F1255,8000.0,1.0020949074074075
S9627,2000.0,0.2805324074074074
C6549,9000.0,0.21976851851851853
S9627,16000.0,0.09672453703703704
C6549,9000.0,0.02053240740740741
S9627,48000.0,0.008136574074074074
S9627,48000.0,0.006631944444444445
S9627,116000.0,0.0052662037037037035
K1013,9000.0,0.00443287037037037
I4602,3000.0,0.0038541666666666668
I4602,6000.0,0.002372685185185185
K1013,98000.0,0.0011689814814814816
