D6868,200.0,1.060173611111111
D6868,200.0,1.0313657407407408
O5495,200.0,0.991087962962963
U7621,600.0,0.9542013888888888
U7621,200.0,0.9417129629629629
M9598,100.0,0.5517361111111111
W8019,200.0,0.5123726851851852
D6868,400.0,0.1081712962962963
X4115,200.0,0.10746527777777778
S3966,2900.0,0.09288194444444445
V4004,100.0,0.06634259259259259
V4004,500.0,0.05890046296296296
V4004,500.0,0.055740740740740743
V4004,400.0,0.05414351851851852
X4115,100.0,0.04694444444444444
L3566,900.0,0.007152777777777778
L3566,600.0,0.00625
V0556,800.0,0.004976851851851852
