F8864,86083,20180302 09:59:35,0.9997106481481481
S2976,85083,20180302 09:53:30,0.9954861111111111
B6007,82083,20180302 09:53:26,0.9954398148148148
F8864,81083,20180302 09:53:19,0.9953587962962963
B6007,80083,20180302 09:53:12,0.9952777777777778
G1180,79083,20180302 09:53:04,0.9951851851851852
F8864,78083,20180302 09:52:46,0.9949768518518518
B6007,77083,20180302 09:52:35,0.994849537037037
F8864,76083,20180302 09:46:19,0.9904976851851852
S2976,75083,20180302 09:45:52,0.9901851851851852
F8864,73083,20180302 09:42:58,0.9881712962962963
G1180,72083,20180302 09:18:18,0.9710416666666667
G1311,71083,20180301 20:08:00,0.4222222222222222
Y0088,70083,20180301 17:35:51,0.3165625
