L2566,1000.0,1.0440277777777778
L2566,2000.0,1.033761574074074
L2566,2000.0,1.032511574074074
L2566,1000.0,1.0319444444444446
L2566,1000.0,1.0315972222222223
L2566,1000.0,1.0313078703703704
L2566,2000.0,1.0307291666666667
L2566,2000.0,1.0295833333333333
E6299,1000.0,1.025625
L2566,1000.0,1.0247685185185185
L2566,1000.0,1.0237847222222223
L2566,1000.0,1.0233101851851851
L2566,1000.0,1.0228472222222222
L2566,1000.0,1.0186342592592592
L2566,1000.0,1.0179398148148149
L2566,1000.0,1.0176851851851851
L2566,1000.0,1.0174537037037037
L2566,2000.0,1.0169444444444444
L2566,1000.0,1.016550925925926
L2566,1000.0,1.016099537037037
L2566,1000.0,1.015474537037037
E6299,1000.0,1.0151967592592592
L2566,1000.0,1.014710648148148
E6299,1000.0,1.0146527777777778
L2566,1000.0,1.0143055555555556
L2566,1000.0,1.0139004629629629
L2566,1000.0,1.013587962962963
L2566,1000.0,1.0131828703703705
L2566,1000.0,1.0127430555555557
L2566,1000.0,1.012361111111111
L2566,1000.0,1.012037037037037
E6299,1000.0,1.0119444444444445
L2566,1000.0,1.0115856481481482
L2566,1000.0,1.0112037037037036
E6299,1000.0,1.010925925925926
L2566,4000.0,1.0106134259259258
L2566,4000.0,1.010324074074074
E6299,1000.0,1.0102314814814815
L2566,2000.0,1.0096064814814816
L2566,2000.0,1.0091203703703704
L2566,3000.0,1.0088541666666666
L2566,3000.0,1.0070833333333333
L2566,2000.0,1.0056828703703704
E6299,1000.0,1.0050925925925926
L2566,3000.0,1.0049537037037037
L2566,2000.0,1.0041435185185186
E6299,1000.0,1.0039004629629629
L2566,2000.0,1.0033564814814815
E6299,1000.0,1.003113425925926
L2566,3000.0,1.0025462962962963
L2566,2000.0,1.0019444444444445
E6299,1000.0,1.0014351851851853
L2566,3000.0,1.001076388888889
M9102,3000.0,1.0001967592592593
L2566,4000.0,0.9997800925925926
M9102,6000.0,0.9996412037037037
L2566,2000.0,0.9991319444444444
L2566,2000.0,0.9980671296296296
L2566,3000.0,0.9973842592592592
E6299,1000.0,0.9965393518518518
L2566,5000.0,0.9859143518518518
