P1715,556000,20180302 10:33:34,1.0233101851851851
H3492,555000,20180302 10:31:05,1.0215856481481482
P1715,554000,20180302 10:30:55,1.0214699074074074
H3492,553000,20180302 10:30:49,1.021400462962963
P1715,552000,20180302 10:28:47,1.019988425925926
H3492,551000,20180302 10:28:03,1.0194791666666667
P1715,550000,20180302 10:27:15,1.018923611111111
H3492,549000,20180302 10:26:56,1.0187037037037037
P1715,548000,20180302 10:26:42,1.0185416666666667
H3492,547000,20180302 10:24:04,1.016712962962963
P1715,546000,20180302 10:23:57,1.0166319444444445
H3492,545000,20180302 10:21:15,1.0147569444444444
P1715,544000,20180302 10:19:34,1.013587962962963
H3492,543000,20180302 10:17:29,1.0121412037037036
P1715,542000,20180302 10:17:23,1.0120717592592592
H3492,541000,20180302 10:17:02,1.0118287037037037
P1715,540000,20180302 10:16:17,1.0113078703703704
H3492,539000,20180302 10:13:50,1.0096064814814816
P1715,538000,20180302 10:13:16,1.009212962962963
H3492,537000,20180302 10:11:34,1.0080324074074074
P1715,536000,20180302 10:11:15,1.0078125
H3492,535000,20180302 10:09:42,1.006736111111111
P1715,534000,20180302 10:09:13,1.006400462962963
H3492,532000,20180302 10:07:21,1.0051041666666667
P1715,531000,20180302 10:07:02,1.0048842592592593
H3492,530000,20180302 10:05:32,1.0038425925925927
P1715,529000,20180302 10:05:22,1.0037268518518518
H3492,528000,20180302 10:03:13,1.0022337962962964
P1715,527000,20180302 10:03:06,1.0021527777777777
H3492,526000,20180302 10:01:21,1.0009375
P1715,525000,20180302 10:01:08,1.000787037037037
H3492,524000,20180302 09:58:08,0.9987037037037036
P1715,523000,20180302 09:57:58,0.9985879629629629
H3492,522000,20180302 09:55:13,0.9966782407407407
J9345,521000,20180302 09:54:57,0.9964930555555556
H3492,520000,20180302 09:52:22,0.9946990740740741
S8360,519000,20180302 09:52:13,0.9945949074074074
P1715,518000,20180302 09:51:14,0.993912037037037
H3492,517000,20180302 09:48:30,0.9920138888888889
G8444,516000,20180302 09:47:40,0.9914351851851851
T9867,505000,20180302 09:47:14,0.9911342592592592
B2146,500000,20180302 09:47:03,0.9910069444444445
G8444,499000,20180302 09:46:56,0.9909259259259259
B2146,444000,20180302 09:46:31,0.9906365740740741
G8444,443000,20180302 09:46:26,0.9905787037037037
B2146,442000,20180302 09:46:13,0.9904282407407408
H3492,441000,20180302 09:46:07,0.9903587962962963
B2146,440000,20180302 09:45:57,0.9902430555555556
H3492,439000,20180302 09:45:55,0.9902199074074074
G8444,438000,20180302 09:45:50,0.9901620370370371
B2146,437000,20180302 09:44:20,0.9891203703703704
H3492,436000,20180302 09:44:11,0.9890162037037037
B2146,435000,20180302 09:43:32,0.9885648148148148
H3492,434000,20180302 09:43:22,0.9884490740740741
B2146,433000,20180302 09:43:13,0.9883449074074074
H3492,432000,20180302 09:43:04,0.9882407407407408
B2146,431000,20180302 09:42:52,0.9881018518518518
H3492,430000,20180302 09:42:44,0.9880092592592593
B2146,429000,20180302 09:42:28,0.987824074074074
H3492,428000,20180302 09:39:14,0.9855787037037037
S8249,427000,20180302 09:25:35,0.976099537037037
H3492,426000,20180302 09:25:32,0.9760648148148148
S8249,425000,20180302 09:25:25,0.9759837962962963
H3492,424000,20180302 09:25:14,0.9758564814814815
S8249,423000,20180302 09:25:05,0.9757523148148148
H3492,422000,20180302 09:24:58,0.9756712962962963
S8249,421000,20180302 09:23:53,0.9749189814814815
V6538,420000,20180302 09:23:40,0.9747685185185185
H3492,415000,20180302 09:23:35,0.9747106481481481
S8249,414000,20180302 09:23:29,0.9746412037037037
H3492,413000,20180302 09:23:24,0.9745833333333334
S8249,412000,20180302 09:23:15,0.9744791666666667
H3492,411000,20180302 09:22:54,0.9742361111111111
S8249,410000,20180302 09:21:54,0.9735416666666666
H3492,409000,20180302 09:16:55,0.9700810185185185
S8249,408000,20180302 09:13:13,0.9675115740740741
E1814,407000,20180302 09:13:09,0.9674652777777778
S8249,406000,20180302 09:13:04,0.9674074074074074
E1814,405000,20180302 09:11:11,0.966099537037037
S8249,404000,20180302 08:53:31,0.9538310185185185
P1715,403000,20180302 08:51:40,0.9525462962962963
S8249,402000,20180302 08:18:57,0.9298263888888889
S8249,400000,20180302 08:18:41,0.9296412037037037
G8444,399000,20180302 08:18:37,0.9295949074074074
S8249,398000,20180302 08:10:23,0.9238773148148148
B2146,397000,20180302 00:53:08,0.6202314814814814
S8360,396000,20180301 22:31:39,0.5219791666666667
H3492,395000,20180301 21:49:41,0.4928356481481482
F8735,394000,20180301 21:29:32,0.4788425925925926
B7930,393000,20180301 16:04:20,0.25300925925925927
P1715,392000,20180301 14:06:33,0.17121527777777779
E1814,391000,20180301 12:04:42,0.08659722222222223
Z8880,390000,20180301 10:04:42,0.003263888888888889
