I3513,50000,20180209 10:07:41,1.0053356481481481
J1644,49500,20180209 10:07:20,1.0050925925925926
I3513,49000,20180209 10:06:13,1.0043171296296296
J1644,48500,20180209 10:05:58,1.0041435185185186
I3513,48000,20180209 10:02:39,1.0018402777777777
J1644,45500,20180209 10:02:12,1.0015277777777778
I3513,45000,20180209 10:01:20,1.000925925925926
J1644,40500,20180209 10:01:13,1.0008449074074075
I3513,40000,20180209 10:00:43,1.0004976851851852
J1644,39000,20180209 10:00:36,1.0004166666666667
I3513,38500,20180209 10:00:27,1.0003125
J1644,38000,20180209 10:00:23,1.0002662037037038
I3513,37500,20180209 10:00:07,1.0000810185185185
J1644,37000,20180209 09:59:33,0.9996875
I3513,36500,20180209 09:59:29,0.9996412037037037
J1644,36000,20180209 09:58:34,0.9990046296296297
I3513,35500,20180209 09:58:26,0.998912037037037
J1644,35000,20180209 09:57:29,0.9982523148148148
I3513,33500,20180209 09:57:14,0.9980787037037037
J1644,33000,20180209 09:55:36,0.9969444444444444
S1913,26000,20180209 09:55:30,0.996875
H3460,25500,20180209 09:55:25,0.9968171296296297
J1644,25000,20180209 09:55:15,0.9967013888888889
S1913,24500,20180209 09:55:03,0.9965625
J1644,24000,20180209 09:54:50,0.9964120370370371
H3460,22500,20180209 09:54:43,0.9963310185185185
C4156,22000,20180209 09:54:24,0.9961111111111111
H3460,21500,20180209 09:53:57,0.9957986111111111
O5293,21000,20180209 09:37:07,0.9841087962962963
J1644,20500,20180209 09:32:33,0.9809375
O5293,20000,20180208 11:23:02,0.05766203703703704
