X9803,1200.0,1.0126157407407408
X9803,2100.0,1.0121296296296296
X9803,1200.0,1.0074537037037037
X9803,1500.0,1.0041435185185186
X9803,3900.0,1.003113425925926
X9803,3000.0,0.9976041666666666
X9803,300.0,0.9730324074074074
J6506,1500.0,0.9711458333333334
X9803,2400.0,0.9663888888888889
X9803,2400.0,0.9615393518518518
J6506,300.0,0.9609722222222222
X9803,1200.0,0.9570949074074074
X9803,8700.0,0.4802546296296296
R0056,300.0,0.26207175925925924
C7206,2700.0,0.2357175925925926
C7206,900.0,0.23525462962962962
C7206,600.0,0.23501157407407408
C7206,300.0,0.17162037037037037
C7206,900.0,0.10972222222222222
V1615,3600.0,0.10519675925925925
V1615,6300.0,0.09958333333333333
