M4314,10.0,1.0091203703703704
M4314,10.0,1.0073958333333333
C6471,210.0,1.0061921296296297
M4314,70.0,1.0053356481481481
C6471,490.0,1.0049537037037037
C6471,90.0,1.004386574074074
C6471,300.0,1.0037615740740742
C6471,320.0,1.0013657407407408
C6471,40.0,1.001099537037037
C6471,70.0,1.0008912037037037
C6471,140.0,1.0006018518518518
Z0329,10.0,0.38059027777777776
P4955,10.0,0.36163194444444446
S3029,10.0,0.28760416666666666
P0151,100.0,0.2420138888888889
P0151,80.0,0.21358796296296295
K5644,480.0,0.06211805555555556
K5644,420.0,0.06159722222222222
K5644,480.0,0.06090277777777778
J1645,570.0,0.060300925925925924
K5644,410.0,0.05997685185185185
J1645,980.0,0.05946759259259259
J1645,450.0,0.058819444444444445
U3525,10.0,0.003587962962962963
I0360,10.0,0.0033912037037037036
