P3407,3556600,20180325 10:28:07,1.0195254629629629
H1857,3551600,20180325 10:27:08,1.0188425925925926
P3407,3521600,20180325 10:26:36,1.0184722222222222
H1857,3516600,20180325 10:25:46,1.0178935185185185
P3407,3511600,20180325 10:25:26,1.017662037037037
H1857,3506600,20180325 10:24:17,1.016863425925926
P3407,3501600,20180325 10:23:19,1.0161921296296297
H1857,3496600,20180325 10:21:30,1.0149305555555554
P3407,3486600,20180325 10:18:36,1.0129166666666667
H1857,3481600,20180325 10:18:27,1.0128125
P3407,3466600,20180325 10:15:01,1.0104282407407408
H1857,3461600,20180325 10:14:56,1.0103703703703704
P3407,3456600,20180325 10:13:23,1.0092939814814814
H1857,3451600,20180325 10:12:15,1.0085069444444446
P3407,3261600,20180325 10:11:44,1.0081481481481482
H1857,3256600,20180325 10:11:43,1.008136574074074
O4136,3251600,20180325 10:11:30,1.007986111111111
P3407,3246600,20180325 10:10:51,1.0075347222222222
O4136,3241600,20180325 10:10:01,1.0069560185185185
P3407,3231600,20180325 10:09:31,1.0066087962962964
O4136,3226600,20180325 10:09:26,1.006550925925926
P3407,3206600,20180325 10:09:11,1.0063773148148147
O4136,3201600,20180325 10:09:08,1.0063425925925926
P3407,3196600,20180325 10:08:57,1.0062152777777778
O4136,3191600,20180325 10:08:53,1.0061689814814814
P3407,3186600,20180325 10:08:47,1.0060995370370371
O4136,3181600,20180325 10:08:40,1.0060185185185184
P3407,3176600,20180325 10:08:29,1.0058912037037038
O4136,3171600,20180325 10:07:48,1.0054166666666666
P3407,3166600,20180325 10:06:52,1.0047685185185184
O4136,3161600,20180325 10:06:50,1.0047453703703704
H1857,3156600,20180325 10:06:27,1.0044791666666666
P3407,3151600,20180325 10:06:18,1.004375
O4136,3146600,20180325 10:05:58,1.0041435185185186
P3407,3141600,20180325 10:05:25,1.0037615740740742
O4136,3136600,20180325 10:04:43,1.003275462962963
P3407,3131600,20180325 10:04:20,1.0030092592592592
O4136,3126600,20180325 10:03:56,1.0027314814814814
P3407,3121600,20180325 10:03:36,1.0025
H1857,3116600,20180325 10:03:34,1.0024768518518519
P3407,3111600,20180325 10:03:15,1.0022569444444445
O4136,3106600,20180325 10:03:12,1.0022222222222221
P3407,3101600,20180325 10:02:48,1.0019444444444445
H1857,3096600,20180325 10:02:44,1.0018981481481481
P3407,3091600,20180325 10:02:17,1.0015856481481482
O4136,3086600,20180325 10:01:55,1.0013310185185185
P3407,3081600,20180325 10:01:11,1.0008217592592592
O4136,3076600,20180325 10:00:47,1.0005439814814814
P3407,3071600,20180325 09:59:42,0.9997916666666666
O4136,3066600,20180325 09:59:32,0.9996759259259259
P3407,3061600,20180325 09:59:13,0.9994560185185185
O4136,3041600,20180325 09:59:02,0.9993287037037037
H1857,3031600,20180325 09:58:54,0.9992361111111111
P3407,3026600,20180325 09:58:24,0.9988888888888889
O4136,3021600,20180325 09:58:22,0.9988657407407407
P3407,3016600,20180325 09:57:47,0.9984606481481482
O4136,3011600,20180325 09:57:45,0.9984375
P3407,3006600,20180325 09:57:25,0.9982060185185185
O4136,3001600,20180325 09:57:22,0.9981712962962963
P3407,2996600,20180325 09:57:06,0.9979861111111111
O4136,2991600,20180325 09:56:59,0.9979050925925926
P3407,2986600,20180325 09:56:48,0.9977777777777778
O4136,2981600,20180325 09:56:46,0.9977546296296296
P3407,2976600,20180325 09:56:29,0.9975578703703704
O4136,2971600,20180325 09:56:24,0.9975
P3407,2966600,20180325 09:55:54,0.9971527777777778
H1857,2961600,20180325 09:55:49,0.9970949074074074
P3407,2956600,20180325 09:55:38,0.9969675925925926
O4136,2951600,20180325 09:55:32,0.9968981481481481
H1857,2946600,20180325 09:55:18,0.9967361111111112
P3407,2941600,20180325 09:53:32,0.9955092592592593
O4136,2936600,20180325 09:52:40,0.9949074074074075
S7626,2931600,20180325 09:51:08,0.9938425925925926
O4136,2926600,20180325 09:50:25,0.9933449074074074
S7626,2921600,20180325 09:49:23,0.9926273148148148
H1857,2916600,20180325 09:45:34,0.9899768518518518
O4136,2821600,20180325 09:44:31,0.9892476851851851
H1857,2816600,20180325 08:29:12,0.9369444444444445
Y9439,2806600,20180324 23:36:58,0.567337962962963
H1857,2801600,20180324 23:03:53,0.5443634259259259
O4136,2201600,20180324 22:58:20,0.5405092592592593
Z0228,1696600,20180324 22:07:01,0.5048726851851851
H1857,1691600,20180324 19:35:03,0.39934027777777775
Z0228,1686600,20180324 18:50:36,0.3684722222222222
H1857,1681600,20180324 14:43:46,0.19706018518518517
Y9439,1636600,20180324 13:36:21,0.15024305555555556
