R6384,147400,20180216 10:19:47,1.013738425925926
P5785,146300,20180216 10:19:04,1.0132407407407407
R6384,145200,20180216 10:15:59,1.011099537037037
P5785,144100,20180216 10:15:50,1.0109953703703705
R6384,143000,20180216 10:11:13,1.007789351851852
P5785,141900,20180216 10:11:01,1.007650462962963
R6384,140800,20180216 10:06:13,1.0043171296296296
Z0147,139700,20180216 10:05:25,1.0037615740740742
R6384,134200,20180216 10:04:59,1.003460648148148
Z0147,133100,20180216 10:03:56,1.0027314814814814
R6384,123200,20180216 10:03:44,1.0025925925925927
Z0147,122100,20180216 10:02:19,1.0016087962962963
R6384,121000,20180216 10:01:51,1.0012847222222223
Z0147,118800,20180216 10:01:11,1.0008217592592592
N0802,117700,20180216 10:00:37,1.0004282407407408
Z0147,116600,20180216 09:59:41,0.9997800925925926
P5785,115500,20180216 09:59:33,0.9996875
Z0147,114400,20180216 09:55:45,0.9970486111111111
J3920,113300,20180216 09:16:54,0.9700694444444444
R6384,112200,20180216 09:15:40,0.969212962962963
J3920,111100,20180216 09:11:58,0.9666435185185185
R6384,110000,20180215 14:12:25,0.17528935185185185
