M4068,47000,20180305 10:17:33,1.0121875
H9424,46500,20180305 10:16:04,1.0111574074074074
M4068,46000,20180305 10:12:05,1.0083912037037037
H9424,45500,20180305 10:07:08,1.0049537037037037
M4068,45000,20180305 10:06:52,1.0047685185185184
H9424,44000,20180305 10:06:30,1.004513888888889
M4068,43500,20180305 10:06:12,1.0043055555555556
P0312,43000,20180305 10:02:47,1.0019328703703703
M4068,42500,20180305 10:02:27,1.0017013888888888
P0312,42000,20180305 10:01:27,1.0010069444444445
H9424,41500,20180305 09:59:57,0.9999652777777778
P0312,41000,20180305 09:41:15,0.9869791666666666
H9424,40500,20180305 09:41:01,0.9868171296296296
M4068,40000,20180304 17:06:27,0.29614583333333333
H9424,30500,20180304 11:17:10,0.05358796296296296
M4068,30000,20180304 11:12:42,0.050486111111111114
H9424,25000,20180304 10:00:18,0.00020833333333333335
