B8174,1000.0,1.012199074074074
B8174,2000.0,1.0105439814814814
B8174,2000.0,1.0091550925925925
B8174,1000.0,1.007650462962963
B8174,5000.0,1.0071180555555554
B8174,1000.0,1.006400462962963
B8174,2000.0,1.0058449074074074
B8174,2000.0,1.0033912037037036
B8174,2000.0,1.002349537037037
B8174,1000.0,1.0013888888888889
B8174,4000.0,0.9986805555555556
B8174,1000.0,0.9954513888888888
G0378,27000.0,0.3382060185185185
E5876,8000.0,0.01861111111111111
E5876,14000.0,0.016261574074074074
E5876,7000.0,0.014305555555555556
