地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
深圳,机械/制造,深圳汇川技术股份有限公司,仪器/仪表/工业自动化,1000-9999人,www.inovance.cn/,3.8,￥9240
深圳,机械/制造,俊杰机械(深圳)有限公司,机械制造/机电/重工,100-499人,www.patjoin.com,2.5,￥4350
深圳,机械/制造,中核深圳凯利集团公司,原材料及加工/模具,500-999人,www.kaili.net.cn/,2.9,￥3792
深圳,机械/制造,深圳市思榕科技有限公司,仪器/仪表/工业自动化,500-999人,www.sz-sirong.com/,2.6,￥5000
深圳,机械/制造,深圳市银河表计股份有限公司,仪器/仪表/工业自动化,100-499人,www.inhemeter.com,3.0,￥5500
深圳,机械/制造,深圳戴思乐设备有限公司,原材料及加工/模具,20-99人,,3.6,￥4250
深圳,机械/制造,深圳金科特种材料股份有限公司,原材料及加工/模具,,,4.0,￥5530
深圳,机械/制造,中航三鑫股份,原材料及加工/模具,500-999人,www.sanxinglass.com,2.0,￥4163
深圳,机械/制造,深圳市特安电子有限公司,电子/半导体/集成电路,100-499人,www.exsaf.com,2.7,￥5056
深圳,机械/制造,深圳雅昌彩色印刷有限公司,印刷/包装/造纸,20-99人,www.artron.com.cn,3.7,￥4178
深圳,机械/制造,深圳富泰宏精密工业有限公司,仪器/仪表/工业自动化,10000人以上,hr.foxconn.com,3.0,￥6667
深圳,机械/制造,主力实业,原材料及加工/模具,100-499人,,3.0,￥3634
深圳,机械/制造,深圳市佳捷兴包装制品有限公司,印刷/包装/造纸,www.jjxrainbow.com,,4.0,￥4550
深圳,机械/制造,深圳市太钢机械设备有限公司,机械制造/机电/重工,20-99人,,3.0,￥4738
深圳,机械/制造,深圳航天科技创新研究院,学术/科研,100-499人,www.chinasaat.com,2.7,￥5800
