地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,汽车,广州广汽荻原模具冲压有限公司,汽车生产,,,3.2,￥3713
广州,汽车,广州华德汽车弹簧有限公司,汽车生产,500-999人,www.huadespring.com/newebiz1/ebizportalfg/portal/html/index.html,3.0,￥4422
广州,汽车,南菱汽车集团,汽车生产,20-99人,www.nanling.com.cn,3.7,￥5115
广州,汽车,广东骏汇汽车科技股份有限公司,汽车生产,500-999人,www.gdjhat.com,2.7,￥3337
广州,汽车,国睿电子,电子/半导体/集成电路,100-499人,www.4e-s.com,2.3,￥5750
广州,汽车,广州市华南橡胶轮胎有限公司,汽车生产,500-999人,www.wanlitire.com,2.7,￥5849
广州,汽车,丰铁汽车部件,汽车零部件,100-499人,,5.0,￥3555
广州,汽车,广州市三锦照明电器有限公司,汽车生产,100-499人,,暂无,￥4450
广州,汽车,广州赛鼎汽车配件有限公司,汽车生产,100-499人,www.b2bautopart.com,暂无,￥4100
广州,汽车,广州双叶汽车部件有限公司,汽车零部件,500-999人,,3.0,￥4202
广州,汽车,广州电力机车有限公司,汽车生产,20-99人,,2.8,￥3058
广州,汽车,好快省,汽车生产,www.hks360.com,,4.0,￥4500
广州,汽车,广州市车婆品道汽车用品有限公司,汽车用品,0-20人,www.chepo.com.cn,暂无,￥3899
广州,汽车,广州哈雷戴维森,汽车生产,0-20人,www.harley-davidsonguangzhou.com,暂无,￥0
广州,汽车,东风日产康奈可公司,汽车生产,1000-9999人,,暂无,￥5678
广州,汽车,车联网,汽车生产,20-99人,,3.0,￥7365
广州,汽车,广州通达汽车电气股份有限公司,汽车生产,500-999人,,3.7,￥3833
广州,汽车,广州本田汽车零部件制造有限公司,汽车零部件,,,4.0,￥6307
广州,汽车,广州汗马电子科技有限公司,汽车生产,20-99人,www.hanma-auto.com,2.0,￥4293
广州,汽车,广州万宝井汽车部件有限公司,汽车生产,100-499人,,3.0,￥3400
广州,汽车,广州汽车集团客车有限公司,汽车生产,20-99人,www.gacbus.com/,3.5,￥3194
广州,汽车,广州中博制动部件有限公司,汽车生产,100-499人,,暂无,￥4424
广州,汽车,丰爱汽车座椅部件,汽车生产,100-499人,,4.0,￥3475
广州,汽车,广汽本田研究院,汽车生产,100-499人,www.ghac.cn,暂无,￥3150
广州,汽车,广州中精汽车零部件有限公司,汽车零部件,100-499人,,2.0,￥4785
广州,汽车,广州驰悦汽车发展有限公司,汽车生产,www.gzchyea.com,,5.0,￥5500
广州,汽车,本田制锁（广东）有限公司,汽车生产,500-999人,www.hondalockgd.cn,3.0,￥4620
广州,汽车,广东一鸿汽车配件有限公司,汽车生产,500-999人,www.yhqy.com,4.0,￥2425
广州,汽车,广州市锦龙汽车发展有限公司,汽车生产,500-999人,www.gzkamlung.com.cn,暂无,￥4750
广州,汽车,广东溢航集团有限公司,汽车生产,1000-9999人,,3.0,￥3870
广州,汽车,广州兴昊城汽车销售有限公司,汽车销售,20-99人,,暂无,￥4249
广州,汽车,广州市信至盟汽配贸易有限公司,汽车生产,20-99人,www.xzmqp.com,暂无,￥0
广州,汽车,广州市豪的汽车用品有限公司,汽车用品,100-499人,www.autohodea.com,暂无,￥2500
广州,汽车,广州市国品汽车零部件股份有限公司,汽车零部件,20-99人,www.gpgmta.com,1.0,￥3100
