地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,机械/制造,厦门福太洋伞有限公司,原材料及加工/模具,500-999人,,3.3,￥2445
厦门,机械/制造,卡斯卡特叉车属具,机械制造/机电/重工,500-999人,www.cascorp.com.cn,暂无,￥3802
厦门,机械/制造,凯阀科技（厦门）有限公司,原材料及加工/模具,0-20人,,1.0,￥2500
厦门,机械/制造,厦门立洲五金弹簧有限公司,机械制造/机电/重工,20-99人,,暂无,￥3250
厦门,机械/制造,厦门众达钢铁有限公司,矿产/地质/采掘/冶炼,100-499人,,4.0,￥4350
厦门,机械/制造,厦门好景科技有限公司,原材料及加工/模具,20-99人,www.21nic.cn,5.0,￥2465
厦门,机械/制造,海堡（厦门）橡胶有限公司,原材料及加工/模具,100-499人,,5.0,￥2380
厦门,机械/制造,厦门宝麦克斯科技有限公司,仪器/仪表/工业自动化,100-499人,,2.4,￥2640
厦门,机械/制造,厦门威迪亚精密模具塑胶有限公司,机械制造/机电/重工,100-499人,www.wdimould.com,暂无,￥4319
厦门,机械/制造,厦门ABB电器控制设备有限公司,机械制造/机电/重工,,,暂无,￥0
厦门,机械/制造,厦门唯科模塑科技有限公司,原材料及加工/模具,1000-9999人,,暂无,￥11088
厦门,机械/制造,厦门太平货柜有限公司,机械制造/机电/重工,1000-9999人,,暂无,￥5838
厦门,机械/制造,艾派集团（中国）有限公司,印刷/包装/造纸,1000-9999人,,1.5,￥4898
厦门,机械/制造,厦门立思科技有限公司,仪器/仪表/工业自动化,20-99人,,1.7,￥5016
厦门,机械/制造,厦门麦丰密封件有限公司,原材料及加工/模具,100-499人,www.xmmfc.com/,暂无,￥3260
厦门,机械/制造,厦门是瑞进工贸有限公司,原材料及加工/模具,0-20人,,4.0,￥5000
厦门,机械/制造,Huisman,机械制造/机电/重工,500-999人,,5.0,￥6762
厦门,机械/制造,厦门中环建建设集团有限公司,机械制造/机电/重工,0-20人,,5.0,￥4224
厦门,机械/制造,福建宏贯路桥防腐科技股份有限公司,原材料及加工/模具,100-499人,www.hjhgff.com,暂无,￥4400
厦门,机械/制造,厦门百胜锐视自动化科技有限公司,仪器/仪表/工业自动化,,,暂无,￥4318
厦门,机械/制造,协富光洋（厦门）机械工业,原材料及加工/模具,100-499人,,暂无,￥3272
厦门,机械/制造,厦门劲龙机械有限公司,机械制造/机电/重工,,,暂无,￥4104
厦门,机械/制造,厦门富电康,机械制造/机电/重工,100-499人,,暂无,￥4661
厦门,机械/制造,厦门泽胜电气科技有限公司,仪器/仪表/工业自动化,,,暂无,￥3979
厦门,机械/制造,厦门晟乾集团有限公司,原材料及加工/模具,500-999人,www.xmsqjt.com,暂无,￥0
厦门,机械/制造,厦门永成利印刷有限公司,印刷/包装/造纸,20-99人,,暂无,￥2350
厦门,机械/制造,时创自动控制工程,仪器/仪表/工业自动化,20-99人,www.strongcontrols.com.cn/,暂无,￥3000
厦门,机械/制造,厦门古龙集团,原材料及加工/模具,100-499人,,4.0,￥4201
厦门,机械/制造,厦门悠度休闲用品股份有限公司,原材料及加工/模具,500-999人,,5.0,￥6170
厦门,机械/制造,厦门丰泰汽车,机械制造/机电/重工,100-499人,,暂无,￥3630
厦门,机械/制造,厦门艾美凯仪表有限公司,仪器/仪表/工业自动化,100-499人,,5.0,￥4205
厦门,机械/制造,厦门市华尔曼泊车设备有限公司,机械制造/机电/重工,100-499人,,暂无,￥0
厦门,机械/制造,恩比尔（厦门）机械制造,原材料及加工/模具,20-99人,,暂无,￥3119
厦门,机械/制造,厦门锐角机械有限公司,机械制造/机电/重工,100-499人,,暂无,￥0
厦门,机械/制造,厦门万里石股份有限公司,原材料及加工/模具,1000-9999人,,3.1,￥4100
厦门,机械/制造,厦门欧势复材科技有限公司,原材料及加工/模具,20-99人,,暂无,￥2772
厦门,机械/制造,中船重工725所厦门分部,机械制造/机电/重工,,,4.0,￥0
厦门,机械/制造,福建菱瑞自动化科技有限公司,仪器/仪表/工业自动化,20-99人,www.lrauto.net,暂无,￥2300
厦门,机械/制造,厦门市华益通机械设备有限公司,机械制造/机电/重工,100-499人,,暂无,￥3187
厦门,机械/制造,朗力（厦门）机械制造有限公司,原材料及加工/模具,100-499人,,暂无,￥5282
