地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,广告/传媒/文化,蓝帽子(厦门)文化传播有限公司,影视/媒体,100-499人,www.bluehatgroup.net,1.0,￥2350
厦门,广告/传媒/文化,厦门日报社,影视/媒体,500-999人,,4.3,￥6416
厦门,广告/传媒/文化,厦门云汉影视广告有限公司,广告/公关/会展,,,暂无,￥2325
厦门,广告/传媒/文化,厦门赫奇品牌策划有限公司,广告/公关/会展,0-20人,www.hetch.cn,暂无,￥5262
厦门,广告/传媒/文化,扁扁工作室,影视/媒体,20-99人,,5.0,￥13340
厦门,广告/传媒/文化,厦门玖视文化传媒有限公司,影视/媒体,0-20人,,暂无,￥3400
厦门,广告/传媒/文化,厦门天爵商贸有限公司,影视/媒体,20-99人,,3.0,￥3200
厦门,广告/传媒/文化,厦门九一广告传媒有限公司,广告/公关/会展,100-499人,,暂无,￥6374
厦门,广告/传媒/文化,新博硕,影视/媒体,0-20人,,1.0,￥2807
厦门,广告/传媒/文化,厦门亮和点文化传播有限公司,影视/媒体,,,暂无,￥4300
厦门,广告/传媒/文化,厦门龙辰九州文化传播有限公司,影视/媒体,20-99人,,暂无,￥7321
厦门,广告/传媒/文化,香港大公报,文化/艺术/出版,0-20人,,3.2,￥5637
厦门,广告/传媒/文化,厦门非常六加一文化传播有限公司,影视/媒体,,,5.0,￥3175
厦门,广告/传媒/文化,厦门千畅文化,影视/媒体,20-99人,www.smoever.com,3.0,￥2800
厦门,广告/传媒/文化,厦门飞跃盛广告有限公司,广告/公关/会展,100-499人,www.fysgg.com,暂无,￥2450
厦门,广告/传媒/文化,厦门鑫格广告有限公司,广告/公关/会展,20-99人,,暂无,￥4350
厦门,广告/传媒/文化,厦门铠晟广告有限公司,广告/公关/会展,20-99人,http:www.fjksgg.com,暂无,￥2300
厦门,广告/传媒/文化,琴巢教育科技(厦门)有限公司,影视/媒体,0-20人,www.qinchaoart.com/,暂无,￥3175
厦门,广告/传媒/文化,厦门澜天企划设计有限公司,广告/公关/会展,100-499人,,暂无,￥3150
厦门,广告/传媒/文化,厦门亚典文化传播有限公司,广告/公关/会展,20-99人,,暂无,￥4741
厦门,广告/传媒/文化,福建华扬盛鼎数字技术有限公司,广告/公关/会展,100-499人,www.hysund.com,4.0,￥4948
厦门,广告/传媒/文化,厦门市思明区天长地久影楼,影视/媒体,100-499人,www.xmtcdj.cn,暂无,￥3350
厦门,广告/传媒/文化,厦门大峡谷影视有限公司,影视/媒体,100-499人,,3.0,￥3200
厦门,广告/传媒/文化,厦门众智广告公司,广告/公关/会展,20-99人,www.xmvi.cn,5.0,￥9322
厦门,广告/传媒/文化,厦门奔跑蜗牛文化传播有限公司,影视/媒体,100-499人,www.running-idea.com/,3.0,￥2500
厦门,广告/传媒/文化,大拇哥动漫股份,影视/媒体,20-99人,www.domoko.com.cn,暂无,￥3564
厦门,广告/传媒/文化,厦门花舞空间商贸有限公司,广告/公关/会展,0-20人,,暂无,￥2487
厦门,广告/传媒/文化,厦门腾坤广告策划有限公司,广告/公关/会展,20-99人,,暂无,￥2400
厦门,广告/传媒/文化,厦门协茂纸业有限公司,影视/媒体,20-99人,,4.0,￥0
厦门,广告/传媒/文化,厦门市玛雅器材有限公司,影视/媒体,20-99人,,暂无,￥2850
