地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
东莞,房地产/建筑,中建五局广东公司,房地产开发,1000-9999人,,3.4,￥6534
东莞,房地产/建筑,家宝园林,园林景观,www.jiabaoyuanlin.com,,暂无,￥2199
东莞,房地产/建筑,广东旗胜建筑装饰工程有限公司,工程施工,100-499人,www.qsqsqsqs.com/,5.0,￥4501
东莞,房地产/建筑,中国电子东莞产业园有限公司,房地产开发,100-499人,,暂无,￥0
东莞,房地产/建筑,东莞市梓誉检具有限公司,工程施工,0-20人,,暂无,￥5450
东莞,房地产/建筑,东莞市世安居房地产中介有限公司尚书苑分公司,房地产开发,100-499人,www.cityhabour.com,暂无,￥0
东莞,房地产/建筑,东莞赛诺家居用品有限公司,装修装饰,,,5.0,￥4900
东莞,房地产/建筑,天硕照明设备厂,环境工程,20-99人,www.tianshuogd.com,暂无,￥0
东莞,房地产/建筑,广东家美陶瓷有限公司,房地产开发,1000-9999人,www.gdwm.cn,3.0,￥4200
东莞,房地产/建筑,岭南园林有限公司,园林景观,,,3.0,￥4602
东莞,房地产/建筑,建筑施工,工程施工,,,暂无,￥6146
东莞,房地产/建筑,广深高速,市政路桥,,,暂无,￥3993
东莞,房地产/建筑,百分百全开窗科技有限公司,装修装饰,100-499人,www.qkc100.com,5.0,￥0
东莞,房地产/建筑,东莞市盈锋房地产开发有限公司,房地产开发,500-999人,www.dgyfjt.com,暂无,￥3262
东莞,房地产/建筑,中奥物业管理有限公司,物业管理/商业中心,20-99人,,2.0,￥3495
东莞,房地产/建筑,深圳市开元国际物业管理有限公司东莞分公司,物业管理/商业中心,1000-9999人,www.ejarl.com,暂无,￥3000
东莞,房地产/建筑,东莞鸿业工程建设监理有限公司,房地产开发,100-499人,,5.0,￥4936
东莞,房地产/建筑,盛昌布艺,装修装饰,,,暂无,￥3474
东莞,房地产/建筑,东莞市中信物业管理有限公司,物业管理/商业中心,100-499人,www.citicdgpm.com.cn,4.0,￥3471
东莞,房地产/建筑,东莞市世纪城商住开发有限公司,物业管理/商业中心,,,暂无,￥0
东莞,房地产/建筑,东莞市信诺辉煌商业顾问服务有限公司,房地产开发,20-99人,,暂无,￥6299
东莞,房地产/建筑,虎彩文化用品有限公司,装修装饰,0-20人,,4.0,￥5393
东莞,房地产/建筑,中海监理,房地产开发,,,5.0,￥6654
东莞,房地产/建筑,东莞市世安居房地产中介有限公司,地产经纪/中介,100-499人,,1.0,￥3400
东莞,房地产/建筑,东莞市泰特玻璃制品有限公司,工程施工,100-499人,www.timetechglass.com,暂无,￥3418
东莞,房地产/建筑,东莞市威扬装饰设计有限公司,装修装饰,100-499人,www.wei-yang.com.cn,暂无,￥3450
东莞,房地产/建筑,东莞市融城商务咨询服务有限公司,房地产开发,100-499人,,暂无,￥4724
东莞,房地产/建筑,广东宏达工贸集团,房地产开发,500-999人,www.gd-hd.com,3.0,￥5616
东莞,房地产/建筑,东莞市启泰灯饰有限公司,建筑设计,500-999人,,暂无,￥3262
东莞,房地产/建筑,东莞市融易房地产经纪有限公司南城金域中央分公司,地产经纪/中介,500-999人,,暂无,￥8349
东莞,房地产/建筑,东莞市达鑫实业发展有限公司,房地产开发,100-499人,,3.0,￥2149
东莞,房地产/建筑,东莞市富盈房地产开发有限公司,房地产开发,100-499人,www.cinese.com.cn,5.0,￥4752
东莞,房地产/建筑,东莞市皇庭装饰设计工程有限公司,装修装饰,100-499人,,暂无,￥6783
东莞,房地产/建筑,广东华方工程设计有限公司,工程施工,0-20人,www.walford.cn,3.4,￥8729
东莞,房地产/建筑,东莞市君蓉建材贸易有限公司,房地产开发,20-99人,,暂无,￥4400
东莞,房地产/建筑,广州至道地产代理有限公司,房地产开发,,,5.0,￥0
东莞,房地产/建筑,东莞中堂帕马斯迪利沙幕墙有限公司,工程施工,100-499人,,暂无,￥3328
东莞,房地产/建筑,东莞华美乐建材超市,房地产开发,100-499人,,4.0,￥6618
