地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
东莞,能源/化工/环保,东莞市盈卓节能科技有限公司,环保,20-99人,www.dgenzen.com,暂无,￥4350
东莞,能源/化工/环保,东莞美捷电业有限公司,电力/水利,,,1.0,￥3979
东莞,能源/化工/环保,东莞市中长企业管理咨询有限公司,环保,100-499人,,暂无,￥4450
东莞,能源/化工/环保,东莞市联展化工有限公司,石油/石化/化工,100-499人,,暂无,￥7075
东莞,能源/化工/环保,东莞市亚光环保科技有限公司,石油/石化/化工,100-499人,,暂无,￥7825
东莞,能源/化工/环保,东莞华宇钢构,矿产/地质/采掘/冶炼,100-499人,www.hysteel.com,1.0,￥3155
东莞,能源/化工/环保,东莞市麦科斯复合材料有限公司,石油/石化/化工,20-99人,,暂无,￥6325
东莞,能源/化工/环保,东莞市德景贸易有限公司,石油/石化/化工,0-20人,,暂无,￥2450
东莞,能源/化工/环保,东莞新科磁电厂,电力/水利,1000-9999人,,3.0,￥3500
东莞,能源/化工/环保,广东自生电力器材股份有限公司,电力/水利,100-499人,www.zsdlpj.com,暂无,￥0
东莞,能源/化工/环保,东莞泰德照明科技有限公司,环保,,,3.0,￥7250
东莞,能源/化工/环保,东莞市金源电池科技有限公司,石油/石化/化工,,,1.0,￥3200
东莞,能源/化工/环保,东莞市康博士装饰材料有限公司,石油/石化/化工,100-499人,www.kbsglue.com,暂无,￥2450
东莞,能源/化工/环保,东莞市冈天环保科技有限公司,石油/石化/化工,0-20人,,暂无,￥13200
东莞,能源/化工/环保,力宇燃气动力有限公司,石油/石化/化工,,,暂无,￥4350
东莞,能源/化工/环保,东莞市辉睿润滑剂有限公司,石油/石化/化工,www.rajabs.com,,暂无,￥3299
东莞,能源/化工/环保,东莞华瑞医模科技有限公司,新能源(太阳能/风能),100-499人,,暂无,￥5680
东莞,能源/化工/环保,东莞迈科新能源,石油/石化/化工,1000-9999人,,暂无,￥5148
东莞,能源/化工/环保,东莞市顺泰照明有限公司,环保,,,4.0,￥4000
东莞,能源/化工/环保,东莞厚街垃圾发电厂,电力/水利,100-499人,,暂无,￥5874
东莞,能源/化工/环保,东莞市科菱净水科技有限公司,环保,www.koleen.cn,,暂无,￥3280
东莞,能源/化工/环保,CHT,石油/石化/化工,1000-9999人,www.cht.com,暂无,￥8700
东莞,能源/化工/环保,东莞中电新能源热电有限公司,电力/水利,100-499人,,暂无,￥4500
东莞,能源/化工/环保,东莞绿源水务有限公司,电力/水利,100-499人,,暂无,￥2175
东莞,能源/化工/环保,洛阳铜誉物资有限公司,矿产/地质/采掘/冶炼,20-99人,lytywzyxgs.cn.alibaba.com,5.0,￥0
东莞,能源/化工/环保,新地能源,石油/石化/化工,0-20人,,暂无,￥3818
东莞,能源/化工/环保,东莞市久森新能源有限公司,新能源(太阳能/风能),100-499人,www.joysunenergy.com,1.0,￥4098
东莞,能源/化工/环保,东莞钜威新能源有限公司,新能源(太阳能/风能),www.powerwise-energy.com,,4.0,￥5670
东莞,能源/化工/环保,东莞晨真光伏有限公司,石油/石化/化工,,,暂无,￥3878
东莞,能源/化工/环保,同舟化工,石油/石化/化工,20-99人,www.topshipchem.com,4.0,￥4582
东莞,能源/化工/环保,东莞市威一霸涂料有限公司,石油/石化/化工,100-499人,,暂无,￥3340
东莞,能源/化工/环保,东莞常晋凹版模具有限公司,石油/石化/化工,20-99人,www.cjab.cn,暂无,￥4659
东莞,能源/化工/环保,东莞新东方化工有限公司,石油/石化/化工,100-499人,,3.0,￥4350
东莞,能源/化工/环保,邦臣光电,电力/水利,100-499人,,暂无,￥6170
东莞,能源/化工/环保,广东汇嵘节能服务有限公司,电力/水利,100-499人,www.gdhrjn.com,暂无,￥5956
东莞,能源/化工/环保,东莞汉华光电有限公司,电力/水利,,,暂无,￥6051
东莞,能源/化工/环保,东莞辰虹实业有限公司,石油/石化/化工,100-499人,www.sapproducts.com,暂无,￥3846
东莞,能源/化工/环保,东莞市寮步龙光学校,石油/石化/化工,,,暂无,￥2770
东莞,能源/化工/环保,南城新科磁电厂,电力/水利,1000-9999人,,暂无,￥3207
东莞,能源/化工/环保,东莞古河东特光电有限公司,电力/水利,,,暂无,￥2720
东莞,能源/化工/环保,东莞市酷柏电子设备有限公司,环保,100-499人,www.qubocn.com,1.0,￥3200
