地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
深圳,能源/化工/环保,深圳沃特玛电池有限公司,石油/石化/化工,1000-9999人,www.optimumnanaoerergy.com,2.5,￥5000
深圳,能源/化工/环保,深圳彩虹精细化工有限公司,石油/石化/化工,500-999人,www.7cf.com/,3.0,￥6020
深圳,能源/化工/环保,光电,电力/水利,,,暂无,￥3722
深圳,能源/化工/环保,中国燃气控股有限公司,石油/石化/化工,www.chinagasholdings.com,,3.7,￥3450
深圳,能源/化工/环保,罗切斯电气,电力/水利,100-499人,www.rochus.com.cn,3.5,￥8000
深圳,能源/化工/环保,立升净水科技有限公司,新能源(太阳能/风能),1000-9999人,,3.7,￥3300
深圳,能源/化工/环保,港华投资有限公司,石油/石化/化工,www.towngas.com.cn,,4.5,￥5600
深圳,能源/化工/环保,深圳机械院建筑设计有限公司,建筑设计,100-499人,www.mid-sz.com,3.0,￥5510
深圳,能源/化工/环保,上嵌咨询管理,电力/水利,20-99人,,暂无,￥0
深圳,能源/化工/环保,深圳古瑞瓦特新能源股份有限公司,电力/水利,100-499人,www.growatt.com,3.0,￥6000
深圳,能源/化工/环保,深圳市优杰仕商贸有限公司,环保,1000-9999人,www.youpai88.com,暂无,￥4125
深圳,能源/化工/环保,深圳市宏达威化工有限公司,石油/石化/化工,20-99人,www.szhdw.com,暂无,￥0
深圳,能源/化工/环保,深圳市拓日新能源科技股份有限公司,新能源(太阳能/风能),20-99人,www.topraysolar.com,1.0,￥2726
深圳,能源/化工/环保,深圳市格安瑞环保科技有限公司,环保,20-99人,www.garhb.com,暂无,￥3635
深圳,能源/化工/环保,深圳市鑫昌龙润滑科技有限公司,石油/石化/化工,100-499人,www.xclrhy.com,暂无,￥2916
深圳,能源/化工/环保,深圳市吉隆洁净技术有限公司,环保,0-20人,www.cn-jilong.com,暂无,￥2375
深圳,能源/化工/环保,上海华明电力设备制造有限公司,电力/水利,500-999人,www.huaming.com,3.5,￥4000
深圳,能源/化工/环保,深圳市谷地照明有限公司,新能源(太阳能/风能),100-499人,www.szgoodlighting.com,5.0,￥0
深圳,能源/化工/环保,雄韬电源,石油/石化/化工,1000-9999人,www.vision-batt.com,4.7,￥5305
深圳,能源/化工/环保,深圳旭茂光電技朮有限公司,电力/水利,1000-9999人,,3.0,￥3469
深圳,能源/化工/环保,广东百正节能服务有限公司,环保,100-499人,www.bzhemc.com,暂无,￥2250
深圳,能源/化工/环保,深圳市润诚达电力科技有限公司,电力/水利,20-99人,www.sz-rcd.com,暂无,￥8000
深圳,能源/化工/环保,深圳天佶集团有限公司,石油/石化/化工,,,暂无,￥3224
深圳,能源/化工/环保,赛诺公司,环保,20-99人,www.sunolab.com,暂无,￥6299
深圳,能源/化工/环保,深圳市世纪天源环保技术有限公司,环保,20-99人,,3.0,￥5246
深圳,能源/化工/环保,深圳市前海南方中能石油化工投资有限公司,石油/石化/化工,1000-9999人,www.nfpex.com,1.0,￥5100
深圳,能源/化工/环保,泰晶太阳能,新能源(太阳能/风能),100-499人,www.macsunsolar.cn,暂无,￥0
深圳,能源/化工/环保,百勤石油技术,石油/石化/化工,1000-9999人,www.petro-king.cn,暂无,￥6586
深圳,能源/化工/环保,深圳市中韬电池有限公司,新能源(太阳能/风能),0-20人,,暂无,￥2059
深圳,能源/化工/环保,深圳市科瑞环保设备有限公司,环保,www.ccepe.com,,暂无,￥4500
深圳,能源/化工/环保,深圳市高域化学材料有限公司,石油/石化/化工,100-499人,,4.0,￥3474
深圳,能源/化工/环保,中海油监督监理,石油/石化/化工,1000-9999人,,4.0,￥6725
深圳,能源/化工/环保,深圳市唯真电机有限公司,电力/水利,500-999人,,暂无,￥3871
深圳,能源/化工/环保,深圳市长隆科技有限公司,环保,100-499人,www.cl39.com,暂无,￥3775
深圳,能源/化工/环保,怡富万电业,电力/水利,100-499人,,4.0,￥2925
深圳,能源/化工/环保,盛弘电气,电力/水利,100-499人,www.sinexcel.com/,3.5,￥8500
深圳,能源/化工/环保,深圳市慧通天下科技股份有限公司,新能源(太阳能/风能),1000-9999人,www.wisewod.com,2.0,￥5292
深圳,能源/化工/环保,深圳市深赛尔股份有限公司,石油/石化/化工,500-999人,www.shensaier.com,暂无,￥4428
深圳,能源/化工/环保,深圳市卓能新能源科技有限公司,新能源(太阳能/风能),500-999人,www.szznp.com,3.5,￥2625
