地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,金融,厦门金知至投资咨询有限公司,银行,100-499人,www.jinzhizhi.com,暂无,￥2948
厦门,金融,厦门万领投资有限公司,银行,100-499人,,暂无,￥2588
厦门,金融,厦门玖玖世邦投资担保有限公司,银行,100-499人,www.9948db.com,暂无,￥6300
厦门,金融,福建君立实业股份有限公司,银行,500-999人,,暂无,￥6400
厦门,金融,厦门煌隆管理咨询有限公司,银行,100-499人,,暂无,￥2450
厦门,金融,厦门金万富亚黄金交易有限公司,基金,20-99人,,暂无,￥3250
厦门,金融,厦门子茗资产管理有限公司,期货,0-20人,www.xmzmzc.com,暂无,￥7400
厦门,金融,福建省国硕商品经营有限公司厦门分公司,基金,100-499人,www.fjgs88.com,暂无,￥2450
厦门,金融,平安银行汽车金融中心,银行,20-99人,,3.0,￥2000
厦门,金融,厦门市顺通信贷有限公司,基金,500-999人,,暂无,￥4250
厦门,金融,厦门兴盛投资有限公司,基金,100-499人,,暂无,￥6400
厦门,金融,厦门亚基盛世投资管理有限公司,银行,500-999人,www.ak918.com,暂无,￥3931
厦门,金融,厦门海富兴邦投资管理有限公司,投资/融资,100-499人,iisq.com,暂无,￥4400
厦门,金融,厦门金溢元投资管理有限公司,投资/融资,0-20人,,暂无,￥6400
厦门,金融,国泰金安(天津)贵金属经营有限公司福建分公司,投资/融资,20-99人,,暂无,￥3250
厦门,金融,华融集团,银行,100-499人,,暂无,￥4526
厦门,金融,厦门吉晟理财有限公司,银行,20-99人,,暂无,￥10412
厦门,金融,庆余财富,银行,20-99人,,5.0,￥3150
厦门,金融,融资租赁,租赁,20-99人,,暂无,￥9254
厦门,金融,厦门华荟教育投资有限公司,银行,0-20人,www.huahuicn.com,暂无,￥6400
厦门,金融,厦门天玖创业投资有限公司,银行,0-20人,,暂无,￥2425
厦门,金融,厦门德麟投资管理有限公司,银行,20-99人,www.pkurg.com,暂无,￥9006
厦门,金融,厦门星汇财富资产管理有限公司,银行,100-499人,,暂无,￥4008
厦门,金融,福建永弘宝泰大宗商品经营有限公司厦门运营中心,银行,100-499人,,暂无,￥8725
厦门,金融,长缨(厦门)资产管理有限公司,基金,0-20人,,暂无,￥3375
厦门,金融,厦门农村信用合作社,银行,,,3.0,￥7110
厦门,金融,厦门众宝投资咨询有限公司,投资/融资,10000人以上,,暂无,￥7024
厦门,金融,厦门品今贵金属经营有限公司,投资/融资,20-99人,,3.0,￥3660
