地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,交通/贸易/物流 ,厦门加利帕索葡萄酒进出口有限公司,贸易/进出口,20-99人,,暂无,￥2450
厦门,交通/贸易/物流 ,亿越贸易,贸易/进出口,20-99人,,5.0,￥5950
厦门,交通/贸易/物流 ,厦门国际港务股份有限公司,交通/运输,1000-9999人,www.xipc.com.cn/chn/index.asp,3.0,￥6888
厦门,交通/贸易/物流 ,厦门天爵商贸有限公司,影视/媒体,20-99人,,3.0,￥3200
厦门,交通/贸易/物流 ,厦门恒泉进出口有限公司,贸易/进出口,,,暂无,￥21874
厦门,交通/贸易/物流 ,厦门银美成工贸有限公司,贸易/进出口,,,暂无,￥5688
厦门,交通/贸易/物流 ,厦门金贸物流有限公司,物流/仓储,100-499人,,暂无,￥4125
厦门,交通/贸易/物流 ,厦门美予食贸易有限公司,贸易/进出口,0-20人,,暂无,￥4237
厦门,交通/贸易/物流 ,厦门婴宝乐贸易有限公司,贸易/进出口,0-20人,,暂无,￥4225
厦门,交通/贸易/物流 ,厦门一发进出口有限公司,贸易/进出口,0-20人,,4.0,￥1740
厦门,交通/贸易/物流 ,厦门阳程新能源有限公司,贸易/进出口,20-99人,www.sunforson.com,暂无,￥2400
厦门,交通/贸易/物流 ,厦门恒泉进出口发展有限公司,贸易/进出口,20-99人,www.xmgranite.com,3.0,￥3762
厦门,交通/贸易/物流 ,厦门市斯巴特进出口有限公司,贸易/进出口,1000-9999人,www.sparksport.com,5.0,￥2300
厦门,交通/贸易/物流 ,鹏威（厦门）工业有限公司,贸易/进出口,500-999人,,3.0,￥3000
厦门,交通/贸易/物流 ,福建中邮物流有限责任公司,物流/仓储,500-999人,,4.0,￥1584
厦门,交通/贸易/物流 ,澳丽妃,贸易/进出口,500-999人,,5.0,￥0
厦门,交通/贸易/物流 ,沛华运通国际物流（中国）有限公司,物流/仓储,100-499人,,2.6,￥3500
厦门,交通/贸易/物流 ,沈坤集团,贸易/进出口,100-499人,,暂无,￥2697
厦门,交通/贸易/物流 ,厦门海关,贸易/进出口,20-99人,,5.0,￥8842
厦门,交通/贸易/物流 ,厦门旺集信息科技有限公司,交通/运输,20-99人,www.wangjigroup.com,暂无,￥3150
厦门,交通/贸易/物流 ,威柔力光学,贸易/进出口,1000-9999人,,暂无,￥2900
厦门,交通/贸易/物流 ,厦门公交公司,交通/运输,1000-9999人,,暂无,￥4829
厦门,交通/贸易/物流 ,厦门诚发物流有限公司,交通/运输,100-499人,,1.0,￥3381
厦门,交通/贸易/物流 ,厦门外贸国际货物运输有限公司,交通/运输,20-99人,,暂无,￥3190
厦门,交通/贸易/物流 ,高宝（厦门）国际货运代理有限公司,交通/运输,100-499人,,暂无,￥3812
厦门,交通/贸易/物流 ,福建福飞自动化储存工程有限公司,交通/运输,20-99人,,暂无,￥2375
厦门,交通/贸易/物流 ,厦门联合国际船舶代理有限公司,交通/运输,1000-9999人,www.xmnunisco.com,暂无,￥3190
厦门,交通/贸易/物流 ,厦门兆千集团有限公司,贸易/进出口,100-499人,,4.5,￥4752
厦门,交通/贸易/物流 ,锦江麦德龙现购自运有限公司厦门湖里商场,贸易/进出口,100-499人,www.metro.com.cn,暂无,￥2736
厦门,交通/贸易/物流 ,厦门盛益源贸易有限公司,贸易/进出口,0-20人,,暂无,￥3712
厦门,交通/贸易/物流 ,厦门网盈光学有限公司,贸易/进出口,0-20人,,暂无,￥3262
厦门,交通/贸易/物流 ,厦门联合泛亚太阳眼镜有限公司,贸易/进出口,100-499人,,暂无,￥2875
厦门,交通/贸易/物流 ,厦门市强德贸易有限公司,贸易/进出口,0-20人,,暂无,￥2500
厦门,交通/贸易/物流 ,厦门海投物流有限公司,物流/仓储,100-499人,www.china-distribution.com,2.0,￥3925
厦门,交通/贸易/物流 ,厦门必远商贸有限公司,贸易/进出口,0-20人,www.biyuan888.com,1.0,￥2383
厦门,交通/贸易/物流 ,厦门九升商贸有限公司,贸易/进出口,100-499人,,4.0,￥10270
厦门,交通/贸易/物流 ,厦门泰士达商贸有限公司,贸易/进出口,0-20人,,暂无,￥6500
厦门,交通/贸易/物流 ,敦豪,交通/运输,1000-9999人,,暂无,￥6170
厦门,交通/贸易/物流 ,厦门一行工贸有限公司,贸易/进出口,20-99人,,暂无,￥2572
厦门,交通/贸易/物流 ,厦门欣盛宏商贸有限公司,贸易/进出口,,,暂无,￥2250
厦门,交通/贸易/物流 ,厦门国际货柜码头有限公司,交通/运输,,,暂无,￥9382
厦门,交通/贸易/物流 ,日本通运,交通/运输,100-499人,,3.0,￥5550
厦门,交通/贸易/物流 ,中海船代,交通/运输,20-99人,,暂无,￥3600
厦门,交通/贸易/物流 ,厦门夏商物流,物流/仓储,20-99人,,暂无,￥8934
