地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,房地产/建筑,厦门三江世侨集团有限公司,房地产开发,100-499人,,暂无,￥0
厦门,房地产/建筑,厦门路桥管理公司,房地产开发,1000-9999人,www.amoy-roadbridge.com,暂无,￥3441
厦门,房地产/建筑,中交一航局第二工程有限公司,房地产开发,1000-9999人,www.ccccqd.com,2.2,￥6600
厦门,房地产/建筑,厦门象屿高尚物业服务有限公司,物业管理/商业中心,100-499人,xiangyugs.cn,暂无,￥2943
厦门,房地产/建筑,禹州,房地产开发,1000-9999人,mall.xmyuzhou.com.cn,暂无,￥2697
厦门,房地产/建筑,厦门辉煌装修工程有限公司,装修装饰,,,暂无,￥3160
厦门,房地产/建筑,福建三建工程有限公司,房地产开发,20-99人,www.fjsjgs.cn,5.0,￥3708
厦门,房地产/建筑,福建绿城建筑设计有限公司,房地产开发,20-99人,,3.0,￥4369
厦门,房地产/建筑,厦门象屿建设集团有限责任公司,房地产开发,20-99人,www.xyjianshe.com,暂无,￥14293
厦门,房地产/建筑,厦门置强房产,房地产开发,,,暂无,￥1471
厦门,房地产/建筑,厦门市则金投资管理有限公司,房地产开发,0-20人,www.thekingchina.com,暂无,￥7125
厦门,房地产/建筑,成信绿集成股份有限公司,房地产开发,0-20人,www.cxgroup.com.cn,4.3,￥6312
厦门,房地产/建筑,厦门金牌厨柜股份有限公司,建筑设计,1000-9999人,www.g1999.com,2.7,￥3375
厦门,房地产/建筑,福建奥元集团有限公司,房地产开发,0-20人,www.fjayjt.com,暂无,￥2337
厦门,房地产/建筑,福信集团,房地产开发,1000-9999人,,4.0,￥4076
厦门,房地产/建筑,厦门豪亿物业管理有限公司,物业管理/商业中心,20-99人,,暂无,￥3558
厦门,房地产/建筑,厦门悦杜尚工程装饰有限公司,装修装饰,20-99人,,暂无,￥3425
厦门,房地产/建筑,海益（厦门）建材工业有限公司,建材,100-499人,,2.5,￥3453
厦门,房地产/建筑,厦门泰地置业有限公司,房地产开发,100-499人,,5.0,￥0
厦门,房地产/建筑,厦门澳磊实业有限公司,房地产开发,100-499人,,暂无,￥8450
厦门,房地产/建筑,厦门名道策划代理有限公司,房地产开发,20-99人,www.mingdao-china.com,暂无,￥4425
厦门,房地产/建筑,厦门市孟氏房产营销顾问有限公司,房地产开发,100-499人,www.mshouse.cn/,暂无,￥4300
厦门,房地产/建筑,福建海天轻纺有限公司,房地产开发,10000人以上,,暂无,￥0
厦门,房地产/建筑,富奇房屋,房地产开发,100-499人,www.fuqihouse.com,5.0,￥2904
厦门,房地产/建筑,富世华建筑产品（厦门）有限公司,工程施工,20-99人,,暂无,￥4013
厦门,房地产/建筑,厦门烟草海晟物业有限公司,物业管理/商业中心,0-20人,,5.0,￥2465
厦门,房地产/建筑,厦门市湖里区金尚承建材经营部,房地产开发,0-20人,,暂无,￥2450
厦门,房地产/建筑,厦门尚坤装饰,工程施工,100-499人,,暂无,￥0
厦门,房地产/建筑,福建省玉家家居用品股份有限公司,珠宝/首饰/工艺品,100-499人,,暂无,￥4799
厦门,房地产/建筑,厦门创家园装饰设计工程有限公司,装修装饰,100-499人,,暂无,￥4300
厦门,房地产/建筑,自在天（厦门）装饰工程有限公司,装修装饰,20-99人,mp.weixin.qq.com/s?__biz=MzA5OTE2MTMzMg==&mid=200168867&idx=1&sn=fc2287f4a37e3f3c484178afc82bcd51#rd,5.0,￥0
厦门,房地产/建筑,厦门固克涂料集团有限公司,房地产开发,500-999人,,2.0,￥4004
厦门,房地产/建筑,厦门福旺达装饰工程有限公司,装修装饰,,,暂无,￥2450
厦门,房地产/建筑,中铁二十四局集团福建铁路建设有限公司,房地产开发,1000-9999人,www.cr24b.com,3.0,￥4600
厦门,房地产/建筑,厦门忆昆仑装饰有限公司,装修装饰,20-99人,,暂无,￥2425
厦门,房地产/建筑,厦门麦田房地产,地产经纪/中介,20-99人,,2.0,￥4500
厦门,房地产/建筑,厦门豪士通建材公司,房地产开发,,,暂无,￥2054
厦门,房地产/建筑,福建九龙建设集团,房地产开发,20-99人,,5.0,￥2727
厦门,房地产/建筑,丹厦房产,房地产开发,1000-9999人,,2.3,￥4377
厦门,房地产/建筑,厦门市唐氏地产策划代理有限公司,房地产开发,20-99人,www.tangsdc.com,暂无,￥4350
