地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,专业服务,安永大华会计师事务所,财务/审计/税务,20-99人,,4.1,￥8125
广州,专业服务,广州荣骆企业管理顾问有限公司,财务/审计/税务,20-99人,www.jblgz.com/,4.3,￥2400
广州,专业服务,广东国晖律师事务所广州分所,法律,,,3.3,￥2000
广州,专业服务,经纬房产咨询,咨询,20-99人,www.kingswick.com,4.0,￥5862
广州,专业服务,广州市益策咨询服务有限公司,财务/审计/税务,100-499人,,暂无,￥7321
广州,专业服务,广州天源税务师事务所,财务/审计/税务,20-99人,www.tehong.com,3.7,￥3168
广州,专业服务,王志纲工作室,咨询,,,2.3,￥2900
广州,专业服务,奥伯尼国际（中国）有限责任公司,财务/审计/税务,1000-9999人,www.albint.com,5.0,￥6800
广州,专业服务,广西中科索顿科技咨询有限公司,财务/审计/税务,20-99人,,4.0,￥2400
广州,专业服务,广州迅智电力技术咨询有限公司,财务/审计/税务,100-499人,,暂无,￥5055
广州,专业服务,广东同福律师事务所,法律,100-499人,www.gdtongfu.com,3.0,￥2550
广州,专业服务,广州市证铭商务咨询有限公司,财务/审计/税务,20-99人,,暂无,￥8324
广州,专业服务,深圳智仁信企业管理咨询有限公司,人才服务,100-499人,www.zhirenxin.com,5.0,￥15907
广州,专业服务,广州信实翻译公司,翻译,20-99人,www.xinshify.com.cn,3.5,￥3837
广州,专业服务,广州华路卓企业管理咨询有限公司,人才服务,20-99人,,4.0,￥3000
广州,专业服务,广东国鼎律师事务所,法律,20-99人,,4.0,￥3042
广州,专业服务,广州开发区立德企业管理服务有限公司,财务/审计/税务,www.lidehr.com,,2.0,￥2350
广州,专业服务,广州穗博财税咨询有限公司,财务/审计/税务,20-99人,www.kimsung.cn,2.4,￥2000
广州,专业服务,广州威绰商品检测技术服务有限公司,检测/认证,100-499人,www.v-trust.com,4.3,￥6072
广州,专业服务,广东华瑞兴律师事务所,法律,20-99人,www.gdhrx.com,2.0,￥5000
广州,专业服务,中智广州经济技术合作公司,财务/审计/税务,100-499人,www.ciicgz.com,3.0,￥3087
广州,专业服务,灵格风,财务/审计/税务,,,4.0,￥5790
广州,专业服务,广州正誉知识产权代理有限公司,专利/知识产权/商标,20-99人,www.zhengyu-law.com,暂无,￥3000
广州,专业服务,广州亚富投资顾问有限公司,咨询,20-99人,,暂无,￥0
广州,专业服务,广州市诚予国际市场研究公司,咨询,20-99人,www.dgchina.com,3.5,￥3000
广州,专业服务,广东创信会计师事务所有限公司,财务/审计/税务,100-499人,gdcxcpa.com,3.0,￥4450
广州,专业服务,务腾咨询（上海）有限公司广州分公司,财务/审计/税务,www.wtpartnership.com,,2.5,￥3400
广州,专业服务,奥凯咨询,财务/审计/税务,20-99人,www.ourchem.com,3.0,￥3675
广州,专业服务,广州中睿知识产权代理有限公司,咨询,20-99人,,5.0,￥1500
广州,专业服务,广州红海人力资源有限公司,人才服务,www.redsea888.com,,2.0,￥3396
广州,专业服务,广州方舟市场研究咨询公司,咨询,100-499人,,3.0,￥3661
广州,专业服务,广州沃维企业管理咨询有限公司,财务/审计/税务,100-499人,www.51wolf.com,3.4,￥4390
广州,专业服务,广州世联房地产咨询有限公司,咨询,100-499人,,3.4,￥3926
广州,专业服务,远界管理咨询有限公司,咨询,20-99人,,4.5,￥2800
广州,专业服务,广州卓爱企业管理咨询有限公司,财务/审计/税务,www.diswis.cn,,暂无,￥4250
广州,专业服务,广州广研博峰市场调研有限公司,财务/审计/税务,100-499人,www.research-feng.com/,3.0,￥4337
