地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
东莞,机械/制造,泽冠塑胶电子(东莞)有限公司,电子/半导体/集成电路,20-99人,,5.0,￥4911
东莞,机械/制造,东莞金杯印刷有限公司,印刷/包装/造纸,100-499人,,2.7,￥3022
东莞,机械/制造,东莞港重机械设备有限公司,机械制造/机电/重工,20-99人,www.cgrand.com,5.0,￥4649
东莞,机械/制造,东莞市腾信精密仪器有限公司,仪器/仪表/工业自动化,www.turnxon.com,,暂无,￥5757
东莞,机械/制造,东莞市雅之雷德机电科技有限公司,机械制造/机电/重工,100-499人,www.yazreid.com,暂无,￥2833
东莞,机械/制造,东莞合宝电器制品有限公司,机械制造/机电/重工,www.hubbell.com,,3.5,￥6525
东莞,机械/制造,东莞市上合旺盈印刷有限公司,印刷/包装/造纸,,,1.7,￥3337
东莞,机械/制造,东莞美景实业有限公司,原材料及加工/模具,100-499人,www.china-goodview.com,2.0,￥4000
东莞,机械/制造,东莞万士达,原材料及加工/模具,1000-9999人,,4.0,￥4732
东莞,机械/制造,东莞飞尔液晶显示器有限公司,计算机硬件/网络设备,100-499人,,暂无,￥4495
东莞,机械/制造,东莞市众盛硅橡胶制品有限公司,原材料及加工/模具,100-499人,www.dgzsr.com,暂无,￥3340
东莞,机械/制造,东莞承光五金制品有限公司,原材料及加工/模具,1000-9999人,,暂无,￥2772
东莞,机械/制造,东莞市铭丰包装品制造有限公司,印刷/包装/造纸,100-499人,www.mingfengdg.com,暂无,￥3187
东莞,机械/制造,东莞万宝至电机设备有限公司,仪器/仪表/工业自动化,100-499人,,暂无,￥4884
东莞,机械/制造,东莞隽思印刷有限公司,印刷/包装/造纸,www.qpp.com,,4.0,￥3065
东莞,机械/制造,东莞市铭海通机械有限公司,机械制造/机电/重工,100-499人,www.dgmht.com,暂无,￥2100
东莞,机械/制造,东莞市威力林立达通用机械设备有限公司,机械制造/机电/重工,20-99人,dgweinig.com,5.0,￥0
东莞,机械/制造,兆丰（东莞）制帘有限公司,原材料及加工/模具,1000-9999人,,5.0,￥3474
