地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,广告/传媒/文化,广州麦睿仕营销策划有限公司,广告/公关/会展,20-99人,www.mprchina.com/,2.6,￥3535
广州,广告/传媒/文化,阳光喔,影视/媒体,1000-9999人,www.ygwo.cn,2.5,￥2800
广州,广告/传媒/文化,广州艺锤文化发展有限公司,影视/媒体,100-499人,yichuigj.com,暂无,￥2400
广州,广告/传媒/文化,广州正点未来广告公司,广告/公关/会展,20-99人,,2.4,￥4123
广州,广告/传媒/文化,广州卢克广告策划有限公司,广告/公关/会展,20-99人,,5.0,￥0
广州,广告/传媒/文化,广州凤腾会议公司,广告/公关/会展,100-499人,www.gdfengteng.com,5.0,￥0
广州,广告/传媒/文化,广州微应信息技术有限公司,广告/公关/会展,0-20人,,5.0,￥0
广州,广告/传媒/文化,信息时报,文化/艺术/出版,100-499人,www.xxsb.com/index,3.4,￥6670
广州,广告/传媒/文化,广州集泰化工,影视/媒体,100-499人,,4.7,￥4560
广州,广告/传媒/文化,广州市思图广告有限公司,广告/公关/会展,20-99人,www.sitoec.com,3.9,￥3750
广州,广告/传媒/文化,广州优加市场调研有限公司,广告/公关/会展,100-499人,www.youplus.com.cn,3.5,￥2500
广州,广告/传媒/文化,中康资讯,影视/媒体,100-499人,www.sinohealth.cn,3.6,￥8000
广州,广告/传媒/文化,广州一即广告有限公司,广告/公关/会展,0-20人,www.oneis47.com,暂无,￥2593
广州,广告/传媒/文化,广州珠江数码集团有限公司,影视/媒体,500-999人,www.969368.com,3.0,￥2900
广州,广告/传媒/文化,广东三百六十度传播广告有限公司,广告/公关/会展,100-499人,www.360xh.com,3.4,￥3476
广州,广告/传媒/文化,广州和力广告传播有限公司,广告/公关/会展,www.helimedia.com.cn,,3.0,￥8249
广州,广告/传媒/文化,广州贝扬文化传播有限公司,广告/公关/会展,20-99人,www.chinabeyond.cn,暂无,￥9749
广州,广告/传媒/文化,广州影汇广告有限公司,广告/公关/会展,20-99人,,暂无,￥2350
广州,广告/传媒/文化,广州唐龙营销策划有限公司,广告/公关/会展,www.tolovip.com/,,暂无,￥5208
广州,广告/传媒/文化,saatchi & saatchi,广告/公关/会展,,,3.5,￥4665
