地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,金融,广州耀鑫投资管理有限公司,保险,100-499人,,暂无,￥6250
广州,金融,奥特莱斯公司,投资/融资,,,3.7,￥13200
广州,金融,广州富垠黄金交易有限公司,银行,20-99人,www.gft99.com,3.7,￥2272
广州,金融,广州志融投资咨询有限公司,投资/融资,20-99人,www.gzbmd.com,3.0,￥6000
广州,金融,广东实诚德信贵金属经营有限公司,投资/融资,100-499人,,暂无,￥4300
广州,金融,中信银行广州分行,银行,1000-9999人,bank.ecitic.com,3.7,￥8000
广州,金融,广发银行股份有限公司广州分行,银行,1000-9999人,www.cgbchina.com.cn,3.9,￥2810
广州,金融,广发信用卡营销中心,银行,500-999人,,3.8,￥3993
广州,金融,中铁信托,信托,www.crtrust.com/,,4.0,￥3000
广州,金融,广州英福力皇资产管理有限公司,投资/融资,100-499人,www.yflhzs.com,暂无,￥4425
广州,金融,新湖财富,银行,20-99人,,3.8,￥7000
广州,金融,广东兆丰恒业黄金有限公司,基金,20-99人,www.zfhy.cn,2.0,￥4350
广州,金融,建设银行广州中心,银行,100-499人,www.ccb.com,3.0,￥0
广州,金融,AIG,保险,1000-9999人,www.aig.com,1.0,￥8310
广州,金融,广东良策金融服务有限公司,投资/融资,500-999人,www.gzliangce.com/,4.3,￥4300
广州,金融,申万证券行,证券,500-999人,,4.5,￥6761
广州,金融,中国信保,保险,1000-9999人,www.sinosure.com.cn,4.1,￥8191
广州,金融,广州琨宝投资咨询有限公司,银行,20-99人,,暂无,￥8300
广州,金融,广发证券研究所,证券,1000-9999人,www.gf.com.cn,4.5,￥3000
广州,金融,花旗银行（中国）有限公司广州分行,银行,100-499人,www.citibank.com.cn,2.5,￥4500
广州,金融,广州金顶黄金投资有限公司,基金,20-99人,www.169gold.com.cn,暂无,￥4617
广州,金融,铭胜投资,投资/融资,20-99人,www.mstouzi.com,5.0,￥0
广州,金融,广州道怡投资管理股份有限公司,投资/融资,20-99人,,2.0,￥3000
广州,金融,建智控股集团,银行,100-499人,www.cdcic.com/Sc/Default.aspx,暂无,￥4500
广州,金融,广东华瑞贵金属经营有限公司,投资/融资,100-499人,www.4000369021.com,暂无,￥0
广州,金融,海康保险公司,保险,1000-9999人,www.aegon-cnooc.com,4.0,￥9650
广州,金融,广东农村信用合作社,银行,20-99人,www.gdrcu.com,暂无,￥3915
广州,金融,PPmoney万惠集团,互联网,1000-9999人,www.ppmoneygroup.com,3.4,￥10000
广州,金融,星展银行（中国）有限公司广州分行,银行,500-999人,www.dbs.com/cn/chinese/,4.0,￥6833
广州,金融,东亚银行广州分行,银行,500-999人,www.hkbea.com.cn,3.7,￥3393
广州,金融,广州天通投资有限公司,基金,20-99人,,暂无,￥6250
