地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
东莞,广告/传媒/文化,东莞市博学文化传播有限公司,影视/媒体,WWW.SUN37.COM,,暂无,￥6483
东莞,广告/传媒/文化,东莞力度文化传播有限公司,影视/媒体,,,暂无,￥2858
东莞,广告/传媒/文化,东莞市青藤工社艺术设计有限公司,影视/媒体,,,暂无,￥3716
东莞,广告/传媒/文化,东莞市宸逸文化传媒有限公司,影视/媒体,20-99人,,暂无,￥2396
东莞,广告/传媒/文化,东莞文化传播有限公司,影视/媒体,,,4.0,￥3925
东莞,广告/传媒/文化,广东华南工业设计院,广告/公关/会展,100-499人,,暂无,￥4424
东莞,广告/传媒/文化,沙田文广中心,影视/媒体,20-99人,,暂无,￥5280
东莞,广告/传媒/文化,东莞嘉浩企业策划有限公司,广告/公关/会展,20-99人,,暂无,￥3691
东莞,广告/传媒/文化,东莞博华设计公司,广告/公关/会展,100-499人,,暂无,￥1930
东莞,广告/传媒/文化,东莞市流行文化传播有限公司,广告/公关/会展,www.dglhgg.com,,暂无,￥4527
东莞,广告/传媒/文化,东莞市三尚陈列展示道具有限公司,广告/公关/会展,100-499人,,暂无,￥7693
东莞,广告/传媒/文化,东莞鑫联数码科技有限公司,影视/媒体,,,暂无,￥3468
东莞,广告/传媒/文化,东莞金燕达观广告有限公司,广告/公关/会展,20-99人,,暂无,￥3960
东莞,广告/传媒/文化,东莞广告设计公司,广告/公关/会展,,,暂无,￥8134
东莞,广告/传媒/文化,东莞市新华广告有限公司,广告/公关/会展,100-499人,www.xinhuaad.com,暂无,￥5293
东莞,广告/传媒/文化,东莞市厚街自在唯莎家具设计部,广告/公关/会展,,,暂无,￥6225
东莞,广告/传媒/文化,东莞惠美广告,广告/公关/会展,20-99人,,暂无,￥5281
东莞,广告/传媒/文化,东莞市功夫龙文化传播有限公司,影视/媒体,100-499人,,暂无,￥5007
东莞,广告/传媒/文化,东莞森宝广告公司,广告/公关/会展,0-20人,,暂无,￥6426
东莞,广告/传媒/文化,东莞市中星卫视传媒有限公司,影视/媒体,100-499人,,暂无,￥0
东莞,广告/传媒/文化,中移数码,影视/媒体,,,暂无,￥3480
东莞,广告/传媒/文化,广东省东莞市望牛墩镇南昌路耀华文具有限公司,影视/媒体,1000-9999人,,暂无,￥4350
东莞,广告/传媒/文化,塘厦电视台,影视/媒体,0-20人,,暂无,￥11600
东莞,广告/传媒/文化,东莞时报,文化/艺术/出版,20-99人,www.timedg.com,3.0,￥3480
东莞,广告/传媒/文化,昌明印刷厂,影视/媒体,100-499人,,3.0,￥0
东莞,广告/传媒/文化,东信网络媒体技术有限公司,广告/公关/会展,100-499人,,3.0,￥0
东莞,广告/传媒/文化,东莞茶山电视台,影视/媒体,,,暂无,￥2054
东莞,广告/传媒/文化,深圳市观世界文化传播有限公司东莞分公司,影视/媒体,20-99人,,暂无,￥0
东莞,广告/传媒/文化,东莞功夫龙影视传媒公司,影视/媒体,100-499人,,暂无,￥6062
东莞,广告/传媒/文化,乔治吉米创意设计（深圳）有限责任公司,影视/媒体,www.blancho-bedding.com,,暂无,￥2849
东莞,广告/传媒/文化,东莞和路广告传媒有限公司,影视/媒体,100-499人,www.dghlcm.com,暂无,￥2500
东莞,广告/传媒/文化,博士玩伴文化传播有限公司,影视/媒体,20-99人,,暂无,￥0
东莞,广告/传媒/文化,东莞鹰科影视器材厂,影视/媒体,100-499人,,暂无,￥2943
东莞,广告/传媒/文化,东莞博文图书有限公司,影视/媒体,20-99人,,暂无,￥1716
东莞,广告/传媒/文化,东莞市盛大广告文化传播有限公司,广告/公关/会展,,,暂无,￥6249
东莞,广告/传媒/文化,亮派广告有限公司,广告/公关/会展,20-99人,www.lp-led.com/,暂无,￥5075
东莞,广告/传媒/文化,东莞市标奇广告有限公司,广告/公关/会展,100-499人,,暂无,￥5374
东莞,广告/传媒/文化,东莞市栖贤谷文化传播有限公司,影视/媒体,20-99人,,暂无,￥2174
东莞,广告/传媒/文化,东莞维客营销策划有限公司,影视/媒体,20-99人,,暂无,￥3262
东莞,广告/传媒/文化,东莞美术馆,影视/媒体,20-99人,,暂无,￥5280
东莞,广告/传媒/文化,柏林制衣厂,影视/媒体,20-99人,,暂无,￥1486
东莞,广告/传媒/文化,东莞市焱上文化传播有限公司,影视/媒体,0-20人,,暂无,￥6270
