地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,专业服务,厦门普和会计事务所有限公司,财务/审计/税务,20-99人,,3.0,￥2610
厦门,专业服务,厦门奉达建筑设计咨询有限公司,建筑设计,,,暂无,￥3939
厦门,专业服务,南德认证检测（中国）有限公司,检测/认证,100-499人,,暂无,￥6114
厦门,专业服务,福建衡兴明业律师事务所,法律,20-99人,,暂无,￥2900
厦门,专业服务,厦门世纪领航管理咨询有限公司,咨询,20-99人,,3.0,￥5031
厦门,专业服务,领航管理咨询有限公司,咨询,20-99人,,4.0,￥0
厦门,专业服务,智联招聘厦门分公司,咨询,1000-9999人,,4.0,￥3625
厦门,专业服务,厦门绿之素环境与食品安全检测有限公司,检测/认证,20-99人,,暂无,￥4887
厦门,专业服务,厦门新格品牌管理机构,咨询,20-99人,,暂无,￥2990
厦门,专业服务,厦门财富知识产权有限公司,咨询,20-99人,,暂无,￥2940
厦门,专业服务,华夏经纬财务咨询(厦门)有限公司,财务/审计/税务,20-99人,,暂无,￥3328
厦门,专业服务,鹰博（厦门）企业管理咨询有限公司,咨询,0-20人,,5.0,￥3625
厦门,专业服务,新加坡印集团咨询公司,咨询,500-999人,,1.0,￥1015
厦门,专业服务,厦门纵横建设监理咨询有限公司,咨询,,,暂无,￥3036
厦门,专业服务,厦门联合信实律师事务所,法律,100-499人,,暂无,￥4350
厦门,专业服务,厦门富兰克林投资管理有限公司,咨询,100-499人,,暂无,￥8250
厦门,专业服务,厦门市中锐企业管理咨询有限公司,财务/审计/税务,20-99人,www.xmzhongrui.com,4.0,￥5150
厦门,专业服务,厦门会计事务所,咨询,0-20人,,暂无,￥3785
厦门,专业服务,厦门行动成功企业管理有限公司,咨询,0-20人,,3.0,￥1450
厦门,专业服务,精艺达翻译服务,翻译,20-99人,www.xmmaster.com,暂无,￥3989
厦门,专业服务,厦门均和房地产土地评估咨询有限公司,咨询,20-99人,,暂无,￥5940
厦门,专业服务,维尔斯人力资源管理有限公司,人才服务,100-499人,www.weshr.cn,暂无,￥0
厦门,专业服务,希格玛会计师事务所有限公司厦门分所,财务/审计/税务,,,暂无,￥0
厦门,专业服务,大英智(厦门)教育咨询有限公司,财务/审计/税务,20-99人,,暂无,￥2850
厦门,专业服务,厦门达融律师事务所,法律,,,暂无,￥0
厦门,专业服务,福建英合律师事务所,法律,20-99人,,暂无,￥2900
厦门,专业服务,厦门维尔斯猎头,人才服务,,,暂无,￥0
厦门,专业服务,厦门联合天衡律师事务所,法律,20-99人,,暂无,￥8110
厦门,专业服务,厦门圆方财务咨询有限公司,咨询,0-20人,,暂无,￥2030
厦门,专业服务,福建法正联盟律师事务所,法律,20-99人,,暂无,￥3625
厦门,专业服务,厦门合诚工程检测有限公司,检测/认证,,,暂无,￥2450
厦门,专业服务,厦门富斯特有限公司,咨询,20-99人,,暂无,￥0
厦门,专业服务,厦门京诚诚商务顾问有限公司,咨询,20-99人,,暂无,￥2310
