地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
深圳,教育/培训,奥芯方案,智能硬件,100-499人,saiyimcu.com,4.0,￥6000
深圳,教育/培训,金思路教育科技有限公司,院校,20-99人,,暂无,￥4290
深圳,教育/培训,深圳华狮文化传播有限公司,其他技能培训,20-99人,www.huashizhihui.com,暂无,￥0
深圳,教育/培训,琥珀教育,院校,20-99人,,2.8,￥4000
深圳,教育/培训,深圳市金博士教育投资管理有限公司,其他技能培训,100-499人,www.911px.com,暂无,￥0
深圳,教育/培训,深圳艺校福田泰然小学,院校,,,暂无,￥7000
深圳,教育/培训,讯得达教育中心,院校,100-499人,,2.0,￥4779
深圳,教育/培训,深圳市伯乐信教育发展有限公司,外语培训,0-20人,www.prosen.org,2.5,￥3875
深圳,教育/培训,正邦国际游学,学前教育,20-99人,www.gjyxsz.com,暂无,￥0
深圳,教育/培训,深圳市金学成教育科技有限公司,院校,20-99人,,暂无,￥0
深圳,教育/培训,深圳伟本管理顾问有限公司,院校,0-20人,,暂无,￥3050
深圳,教育/培训,深圳市宝安区嘉升教育培训中心,其他技能培训,500-999人,,暂无,￥6300
深圳,教育/培训,深圳市微拓培训服务有限公司,院校,100-499人,www.totalv.cn,暂无,￥0
深圳,教育/培训,深圳市梦工厂教育咨询有限公司,院校,20-99人,www.mgcedu.com,4.5,￥8400
深圳,教育/培训,深圳市远恒佳教育集团,学前教育,100-499人,,4.0,￥3781
深圳,教育/培训,深圳市道中财富文化传播有限公司,院校,20-99人,www.xishicaifu.com,暂无,￥3993
深圳,教育/培训,广东青瑞职业培训学院,院校,100-499人,www.chinawin.org,暂无,￥4044
深圳,教育/培训,深圳EF英孚教育,院校,1000-9999人,www.englishtown.cn,4.3,￥6000
深圳,教育/培训,城市建设研究院深圳分院,学术/科研,,,5.0,￥11600
深圳,教育/培训,万蝶教育,院校,20-99人,,暂无,￥3675
深圳,教育/培训,深圳市福田区城市绿洲学校,院校,www.greenoasis.org.cn,,4.0,￥0
深圳,教育/培训,深圳邦德,院校,100-499人,www.bond520.com,暂无,￥6800
深圳,教育/培训,深圳市恒恩文化发展有限公司,院校,20-99人,,暂无,￥4500
