地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
深圳,汽车,深圳市龙云思壮科技有限公司,汽车生产,20-99人,www.szmiyang.com,暂无,￥2475
深圳,汽车,深圳市车元素实业有限公司,汽车生产,100-499人,,暂无,￥0
深圳,汽车,深圳市新正虹塑胶电子有限公司,汽车生产,100-499人,,暂无,￥0
深圳,汽车,英华利汽车模具系统,汽车生产,100-499人,,暂无,￥5340
深圳,汽车,鹏峰汽车集团,汽车生产,1000-9999人,,暂无,￥2300
深圳,汽车,东风南方,汽车生产,10000人以上,www.dfsouth.com/,3.7,￥4066
深圳,汽车,野宝车料工业(深圳)有限公司,汽车生产,100-499人,,暂无,￥3992
深圳,汽车,隆达机械（深圳）有限公司,汽车生产,100-499人,www.szleechi.com,暂无,￥3427
深圳,汽车,深圳市车立方汽车用品有限公司,汽车用品,20-99人,www.clfff.com,5.0,￥2389
深圳,汽车,松下泰康,电子/半导体/集成电路,1000-9999人,panasonic.cn,3.7,￥5208
深圳,汽车,深圳市王冠汽车用品有限公司,汽车用品,100-499人,,暂无,￥9000
深圳,汽车,U代驾,汽车生产,500-999人,www.58pa.cn,暂无,￥5575
深圳,汽车,深圳市腾飞动力汽车贸易有限公司,汽车生产,100-499人,www.sztfmy.com,暂无,￥2425
深圳,汽车,深圳市企沃汽车有限公司,汽车生产,100-499人,www.qiwo-auto.com,暂无,￥2450
深圳,汽车,深圳市索浪数码科技有限公司,汽车生产,100-499人,www.solam.com.cn,暂无,￥4400
深圳,汽车,麦斯优联科技有限公司,汽车生产,100-499人,,暂无,￥3407
深圳,汽车,首航通信,汽车用品,100-499人,www.sofar110.com/,3.3,￥2893
深圳,汽车,深圳信隆实业股份有限公司松岗分厂,汽车生产,1000-9999人,,暂无,￥2719
深圳,汽车,深圳盛丰鞋厂有限公司,汽车生产,500-999人,,暂无,￥3770
深圳,汽车,深圳市车蚂蚁汽车用品有限公司,汽车用品,www.chemayi.cn,,1.8,￥3390
深圳,汽车,森那美汽车维修服务,汽车维修/美容,,,暂无,￥5040
深圳,汽车,桑德科技,汽车生产,1000-9999人,,暂无,￥6851
深圳,汽车,有道汽车集团,汽车生产,100-499人,www.ydauto.cn/,暂无,￥6000
深圳,汽车,深圳市友鹏汽车有限公司,汽车生产,,,暂无,￥6400
深圳,汽车,深圳市有车邦汽车美容服务连锁有限公司,汽车维修/美容,www.autobang.net,,4.5,￥3000
深圳,汽车,深圳森那美汽车实业有限公司,汽车生产,,,3.0,￥6000
深圳,汽车,朗仁科技,汽车生产,100-499人,www.xtooltech.com,暂无,￥5315
深圳,汽车,深圳大兴汽车集团,汽车销售,1000-9999人,www.daihing.com,暂无,￥5000
深圳,汽车,深圳市汇天源机电设备有限公司,汽车生产,20-99人,,5.0,￥5850
深圳,汽车,好用车,汽车用品,20-99人,,4.0,￥0
深圳,汽车,国泰达鸣精密机件（深圳）有限公司,汽车生产,1000-9999人,,3.7,￥4150
深圳,汽车,深圳标域汽车有限公司,汽车生产,100-499人,,暂无,￥2610
深圳,汽车,深圳市精艺精汽车配件有限公司,汽车生产,500-999人,www.jyjled.com,暂无,￥6375
深圳,汽车,深圳通利华汽车贸易有限公司,汽车生产,500-999人,,暂无,￥5325
深圳,汽车,深圳巴斯巴科技发展有限公司,新能源(太阳能/风能),1000-9999人,www.ebusbar.net,3.2,￥3500
深圳,汽车,深圳市天泓机动车驾驶培训有限公司,汽车生产,20-99人,www.szthjx.cn/,暂无,￥4000
深圳,汽车,东洋喜岛汽车零件(深圳)有限公司,汽车生产,100-499人,,3.0,￥4580
深圳,汽车,深圳建大轮胎,汽车生产,500-999人,,暂无,￥4292
