地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,教育/培训,厦门思而学教育咨询有限公司,院校,500-999人,www.88edu.com.cn,暂无,￥11880
厦门,教育/培训,厦门市思明区朗阁外语培训中心,院校,500-999人,xiamen.longre.com,暂无,￥2593
厦门,教育/培训,厦门耕古文化传播有限公司,学术/科研,20-99人,www.yzshuyuan.com,5.0,￥4300
厦门,教育/培训,妈妈眯丫早教中心,院校,0-20人,,暂无,￥2123
厦门,教育/培训,才志教育,院校,20-99人,www.caizedu.com,2.0,￥3564
厦门,教育/培训,新梦想,院校,0-20人,,3.5,￥2384
厦门,教育/培训,紫星教育机构,学前教育,20-99人,www.xmzixing.com,暂无,￥2967
厦门,教育/培训,厦门软件学院,院校,,,暂无,￥4086
厦门,教育/培训,厦门邦初,院校,20-99人,,4.0,￥0
厦门,教育/培训,厦门厦佳儿教育咨询有限公司,院校,0-20人,,暂无,￥3312
厦门,教育/培训,厦门华天学院,院校,100-499人,www.xmht.com,3.0,￥5165
厦门,教育/培训,立扬光学科技,院校,20-99人,www.everyoung-tech.com,暂无,￥3053
厦门,教育/培训,厦门学大教育,院校,100-499人,,3.0,￥3000
厦门,教育/培训,厦门市湖里区东芳民办小学,其他技能培训,,,暂无,￥2001
厦门,教育/培训,厦门市新概念培训学校,其他技能培训,0-20人,,暂无,￥3993
厦门,教育/培训,兴才学院,院校,,,暂无,￥2271
厦门,教育/培训,厦门强本科技有限公司,学术/科研,0-20人,www.qiangben.com,暂无,￥4588
厦门,教育/培训,厦门泛扬英语教育培训中心,外语培训,0-20人,,暂无,￥2376
厦门,教育/培训,厦门环拓教育咨询有限公司,院校,20-99人,www.vantop.com.cn,4.0,￥3240
厦门,教育/培训,厦门外国语学校,院校,,,暂无,￥4158
厦门,教育/培训,芝麻街少儿英语•厦门中心,院校,100-499人,,3.0,￥4450
厦门,教育/培训,厦门天天向上补习学校,院校,,,暂无,￥3609
厦门,教育/培训,厦门大学海外教育学院,院校,,,暂无,￥5448
厦门,教育/培训,心灵空间,院校,20-99人,,暂无,￥2900
厦门,教育/培训,厦门蔡塘小学,院校,0-20人,,5.0,￥4960
厦门,教育/培训,厦门海洋学院,院校,,,暂无,￥6186
厦门,教育/培训,厦门市第二课堂教育科技有限公司,院校,100-499人,www.bokaida.com,暂无,￥3775
厦门,教育/培训,云龙幼儿园,学前教育,20-99人,,4.0,￥0
厦门,教育/培训,厦门中学,院校,20-99人,,暂无,￥4933
厦门,教育/培训,厦门阳光彼岸科技教育有限责任公司,院校,20-99人,,3.0,￥2175
厦门,教育/培训,韦尔培教育科技,院校,20-99人,,暂无,￥3030
厦门,教育/培训,厦门星启志教育咨询有限公司,院校,100-499人,,暂无,￥3041
厦门,教育/培训,厦门市思明区百年树人教育培训中心,院校,100-499人,,暂无,￥6233
厦门,教育/培训,厦门华兴学校,院校,,,暂无,￥3002
