地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
深圳,生活服务,深圳市中南劳务派遣有限公司,中介服务,,,3.0,￥3943
深圳,生活服务,深圳市德业基投资集团有限公司,酒店,100-499人,,2.0,￥7650
深圳,生活服务,依斯卡化妆品,丽人/美容/美发,100-499人,,3.0,￥2555
深圳,生活服务,大师烘焙,餐饮,20-99人,www.careme.com.cn,暂无,￥3910
深圳,生活服务,深圳佰特菲国际体育文化发展有限公司,娱乐/休闲/体育,20-99人,www.bt-future.com,5.0,￥7350
深圳,生活服务,深圳市百岁村餐饮连锁有限公司,餐饮,500-999人,www.ddxiang.cn/cn/index.asp,1.0,￥9208
深圳,生活服务,深圳人才大市场,中介服务,,,暂无,￥4575
深圳,生活服务,深圳翔丰集团有限责任公司,娱乐/休闲/体育,1000-9999人,www.k-salon.cn,5.0,￥6500
深圳,生活服务,深圳市飞宇天下国际旅行社有限公司,旅游,100-499人,www.szflysky.com,3.0,￥2481
深圳,生活服务,深圳市家家顺房地产交易有限公司,中介服务,1000-9999人,,暂无,￥3314
深圳,生活服务,浙江新通留学有限公司深圳分公司,中介服务,,,暂无,￥5374
深圳,生活服务,深圳市纵横四海航海赛事管理有限公司,娱乐/休闲/体育,100-499人,,1.0,￥2565
深圳,生活服务,深圳大梅沙京基喜来登度假酒店,酒店,100-499人,www.sheraton.com,2.0,￥3000
深圳,生活服务,雅天妮,娱乐/休闲/体育,1000-9999人,www.artini.co.uk,2.0,￥8295
深圳,生活服务,深圳君悦酒店,酒店,100-499人,,3.2,￥3800
深圳,生活服务,孩之宝,娱乐/休闲/体育,500-999人,www.hasbro.com/loc_selector.cfm,2.0,￥6990
深圳,生活服务,深圳市心馨语家政服务有限公司,家政服务,100-499人,www.xxyjz.com,暂无,￥10164
深圳,生活服务,深圳小巴哥餐饮管理有限公司,餐饮,0-20人,,暂无,￥2250
深圳,生活服务,深圳市枫叶酒店投资有限公司,酒店,,,4.0,￥0
深圳,生活服务,深圳阳光酒店,酒店,20-99人,www.sunshinehotel.com,2.0,￥4053
深圳,生活服务,深圳市甘棠明善餐饮有限公司,餐饮,,,4.0,￥3875
深圳,生活服务,深圳市浪漫之约婚纱摄影有限公司,婚庆/摄影,20-99人,www.szlmzy.com,5.0,￥4725
深圳,生活服务,广州元气寿司,餐饮,100-499人,www.genkisushi.com.hk,3.5,￥3946
深圳,生活服务,深圳市爱嘉家政有限公司,中介服务,100-499人,www.szljjz.com,暂无,￥0
深圳,生活服务,深圳市乐百年餐饮投资管理有限公司,餐饮,100-499人,,暂无,￥2475
深圳,生活服务,深圳观澜高尔夫球会,娱乐/休闲/体育,20-99人,www.missionhillsgroup.com,暂无,￥6170
深圳,生活服务,嘉悦国际,丽人/美容/美发,100-499人,www.joyplus.com,3.5,￥3675
深圳,生活服务,深圳湾游艇会有限公司,娱乐/休闲/体育,100-499人,www.chinamarina.com,暂无,￥4150
深圳,生活服务,深圳福朋喜来登酒店,酒店,,,4.0,￥3170
深圳,生活服务,中集天达,酒店,,,3.5,￥6748
深圳,生活服务,深圳市欧亚美创美容有限公司,丽人/美容/美发,,,暂无,￥2500
深圳,生活服务,六星集团,酒店,www.666-star.com,,暂无,￥0
深圳,生活服务,深圳市世纪亮剑企业管理咨询有限公司,中介服务,20-99人,www.szsjlj.com/Cn/Index.aspx?UserInfo_ID=765136,暂无,￥0
深圳,生活服务,深圳麦芽糖婚纱摄影工作室,婚庆/摄影,0-20人,www.myt520.com,暂无,￥0
深圳,生活服务,深圳瑞鹏宠物医院,宠物行业,500-999人,www.rp-pet.com,4.0,￥3348
深圳,生活服务,远洋海产有限公司,酒店,1000-9999人,www.jintaisf.com,暂无,￥2425
深圳,生活服务,花田映画摄影,婚庆/摄影,0-20人,,暂无,￥0
深圳,生活服务,丝域养发馆,丽人/美容/美发,20-99人,,3.0,￥3000
