地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,教育/培训,广州市妇女儿童医疗中心,学前教育,,,3.3,￥6000
广州,教育/培训,广州博协教育科技有限公司,院校,20-99人,www.17xuexi.com,3.1,￥2625
广州,教育/培训,广东迈科医学科技有限公司,院校,20-99人,www.gdmk.cn,暂无,￥4159
广州,教育/培训,广州市白云区珠江中学,院校,20-99人,,暂无,￥4208
广州,教育/培训,广州真才教育信息咨询有限公司,院校,0-20人,,暂无,￥4125
广州,教育/培训,中国电子科技集团第七研究所,学术/科研,20-99人,www.cetc7.com,3.3,￥6160
广州,教育/培训,广州市市政工程设计研究院,学术/科研,20-99人,www.gzmedri.com,3.0,￥5100
广州,教育/培训,广州市执信中学,院校,100-499人,www.zhxhs.net,5.0,￥10210
广州,教育/培训,阳光喔,影视/媒体,1000-9999人,www.ygwo.cn,2.5,￥2800
广州,教育/培训,广东第二师范学院远程教育中心,院校,20-99人,www.gdei.edu.cn,4.0,￥3150
广州,教育/培训,广州市城市规划勘测设计研究院,学术/科研,100-499人,www.gzpi.com.cn,4.2,￥8000
广州,教育/培训,广州雅思培训学校,外语培训,,,3.8,￥5990
广州,教育/培训,广州沃邦教育咨询有限公司,外语培训,www.onebest.cn,,4.0,￥4384
广州,教育/培训,明师教育服务,学前教育,20-99人,www.mingshiedu.com,暂无,￥5303
广州,教育/培训,广州市权一信教育信息咨询有限公司,院校,0-20人,,暂无,￥4750
广州,教育/培训,上海恒企教育培训有限公司广州分公司,院校,20-99人,www.hqjy.com,3.9,￥4250
广州,教育/培训,广州大学松田学院,院校,100-499人,www.sontan.net,4.5,￥5148
广州,教育/培训,广东省微生物研究所,学术/科研,100-499人,www.gdim.cn,3.8,￥4791
广州,教育/培训,广州医学院,院校,1000-9999人,www.gzhmc.edu.cn,暂无,￥5945
广州,教育/培训,博导教育机构,学前教育,100-499人,www.bodaoedu.com,暂无,￥4422
广州,教育/培训,广州乔邦教育科技有限公司,院校,100-499人,www.qiaobang.org,4.0,￥5733
广州,教育/培训,南方医药经济研究所,学术/科研,,,3.0,￥7426
广州,教育/培训,广州东华职业学院,院校,www.gzdhxy.com/,,暂无,￥3000
广州,教育/培训,华南农业大学珠江学院,院校,100-499人,www.scauzj.cn,3.0,￥4495
广州,教育/培训,广州高山文化培训学校,院校,100-499人,www.alpschool.com,3.3,￥4000
广州,教育/培训,广东公文教育咨询有限公司,外语培训,100-499人,www.kumon.com.cn/kgd,3.4,￥1977
广州,教育/培训,信息产业部电子第五研究所,学术/科研,100-499人,www.ceprei.biz,4.0,￥7995
广州,教育/培训,广州幻象引擎网络技术有限公司,外语培训,100-499人,www.mirageengine.com,2.5,￥4350
广州,教育/培训,雅信达英语网络科技有限公司,外语培训,20-99人,www.englishvod.net/,3.0,￥3969
广州,教育/培训,瑞知教育,院校,100-499人,,3.3,￥4500
广州,教育/培训,广州麦芽屋教育信息咨询有限公司,外语培训,20-99人,www.lionvoooo.com,暂无,￥5324
广州,教育/培训,广东财经大学,院校,1000-9999人,,3.0,￥4050
广州,教育/培训,广州有色金属研究院,学术/科研,www.gzrare.com,,3.5,￥4752
