['2018-02-11', '蓝海众投', '广东省佛山市', '2014-08-01', '终止运营', 'https://www.p2peye.com/thread-1974552-1-1.html']
['2018-02-09', '钱钱+', '广东省深圳市', '2015-11-05', '平台失联', 'https://www.p2peye.com/thread-1973815-1-1.html']
['2018-02-09', '华盟金融', '广东省深圳市', '2016-06-12', '良性退出', 'https://www.p2peye.com/thread-1973817-1-1.html']
['2018-02-09', '如愿创投', '广东省深圳市', '2016-06-06', '平台失联', 'https://www.p2peye.com/thread-1973831-1-1.html']
['2018-02-09', '君来投', '北京市东城区', '2015-07-01', '提现困难', 'https://www.p2peye.com/thread-1973485-1-1.html']
['2018-02-09', '金蛛金服', '广东省深圳市', '2015-06-05', '平台失联', 'https://www.p2peye.com/thread-1973820-1-1.html']
['2018-02-09', '港视金融', '广东省深圳市', '2016-03-10', '终止运营', 'https://www.p2peye.com/thread-1973828-1-1.html']
['2018-02-09', '邦邦贷', '广东省深圳市', '2013-12-30', '终止运营', 'https://www.p2peye.com/thread-1973827-1-1.html']
['2018-02-09', '医融行', '广东省深圳市', '2016-02-26', '平台失联', 'https://www.p2peye.com/thread-1973819-1-1.html']
['2018-02-09', '华众时贷', '广东省深圳市', '2015-03-03', '终止运营', 'https://www.p2peye.com/thread-1973829-1-1.html']
['2018-02-09', '益邦贷', '广东省深圳市', '2014-02-08', '平台失联', 'https://www.p2peye.com/thread-1973825-1-1.html']
['2018-02-09', '汇龙贷', '广东省深圳市', '2014-01-11', '平台失联', 'https://www.p2peye.com/thread-1973826-1-1.html']
['2018-02-09', '自由贷', '广东省深圳市', '2014-04-01', '平台失联', 'https://www.p2peye.com/thread-1973824-1-1.html']
['2018-02-09', '善融创投', '广东省深圳市', '2015-04-01', '平台失联', 'https://www.p2peye.com/thread-1973821-1-1.html']
['2018-02-09', '乾易宝', '广东省深圳市', '2014-07-01', '平台失联', 'https://www.p2peye.com/thread-1973823-1-1.html']
['2018-02-09', '金控贷', '广东省深圳市', '2015-01-01', '平台失联', 'https://www.p2peye.com/thread-1973816-1-1.html']
['2018-02-09', '吉石宝', '广东省深圳市', '2015-05-26', '平台失联', 'https://www.p2peye.com/thread-1973832-1-1.html']
['2018-02-09', '深佰信', '广东省深圳市', '2014-10-13', '平台失联', 'https://www.p2peye.com/thread-1973830-1-1.html']
['2018-02-09', '中诚在线', '广东省深圳市', '2014-10-28', '平台失联', 'https://www.p2peye.com/thread-1973822-1-1.html']
['2018-02-08', '汇善金融', '浙江省宁波市', '2017-05-23', '平台失联', 'https://www.p2peye.com/thread-1973149-1-1.html']
['2018-02-08', '六点一客', '天津市南开区', '--', '平台失联', 'https://www.p2peye.com/thread-1973150-1-1.html']
['2018-02-08', '南相金服', '上海市普陀区', '2016-01-08', '平台失联', 'https://www.p2peye.com/thread-1973260-1-1.html']
['2018-02-08', '国贷网', '广东省深圳市', '2015-12-12', '终止运营', 'https://www.p2peye.com/thread-1973157-1-1.html']
['2018-02-08', '壹禾贷', '广东省深圳市', '2015-08-15', '平台失联', 'https://www.p2peye.com/thread-1973154-1-1.html']
['2018-02-08', '升值贷', '广东省深圳市', '2015-04-29', '良性退出', 'https://www.p2peye.com/thread-1973153-1-1.html']
['2018-02-08', '电网贷', '广东省深圳市', '2015-04-20', '良性退出', 'https://www.p2peye.com/thread-1973151-1-1.html']
['2018-02-08', '飞鸟金融', '广东省深圳市', '2014-12-26', '终止运营', 'https://www.p2peye.com/thread-1973155-1-1.html']
['2018-02-08', '天天赢', '广东省深圳市', '2014-10-01', '平台失联', 'https://www.p2peye.com/thread-1973259-1-1.html']
['2018-02-08', '易保利', '广东省深圳市', '2014-10-17', '平台失联', 'https://www.p2peye.com/thread-1973156-1-1.html']
['2018-02-08', '钱升钱', '广东省深圳市', '2014-09-15', '终止运营', 'https://www.p2peye.com/thread-1973152-1-1.html']
['2018-02-07', '好鑫人', '浙江省杭州市', '--', '提现困难', 'https://www.p2peye.com/thread-1972077-1-1.html']
['2018-02-07', '欧金宝', '上海市嘉定区', '2017-05-10', '平台失联', 'https://www.p2peye.com/thread-1972324-1-1.html']
['2018-02-07', '国泰财富', '山东省济南市', '2017-05-06', '平台失联', 'https://www.p2peye.com/thread-1972328-1-1.html']
['2018-02-07', '禾信金服', '上海市普陀区', '2017-06-01', '平台失联', 'https://www.p2peye.com/thread-1972306-1-1.html']
['2018-02-07', '倪孟财富', '上海市闵行区', '2016-11-18', '平台失联', 'https://www.p2peye.com/thread-1972307-1-1.html']
['2018-02-07', '通宝通贷', '山东省济南市', '2016-11-07', '平台失联', 'https://www.p2peye.com/thread-1972326-1-1.html']
['2018-02-07', '金罐子', '上海市长宁区', '2017-03-06', '平台失联', 'https://www.p2peye.com/thread-1972320-1-1.html']
['2018-02-07', '众合创投', '山东省青岛市', '2016-07-26', '平台失联', 'https://www.p2peye.com/thread-1972341-1-1.html']
['2018-02-07', '鼎天在线', '山东省临沂市', '2016-03-01', '平台失联', 'https://www.p2peye.com/thread-1972331-1-1.html']
['2018-02-07', '铺贷所', '上海市黄浦区', '2014-01-01', '平台失联', 'https://www.p2peye.com/thread-1972322-1-1.html']
['2018-02-07', '网聚天下', '上海市黄浦区', '2014-09-23', '平台失联', 'https://www.p2peye.com/thread-1972313-1-1.html']
['2018-02-07', '为微贷', '山东省潍坊市', '2009-04-07', '平台失联', 'https://www.p2peye.com/thread-1972343-1-1.html']
['2018-02-07', '金钱谷', '上海市黄浦区', '2015-12-02', '平台失联', 'https://www.p2peye.com/thread-1972294-1-1.html']
['2018-02-07', '六六贷', '上海市黄浦区', '2014-08-25', '平台失联', 'https://www.p2peye.com/thread-1972318-1-1.html']
['2018-02-07', '银号理财', '上海市黄浦区', '2015-04-30', '平台失联', 'https://www.p2peye.com/thread-1972316-1-1.html']
['2018-02-07', '莱诚贷', '山东省莱芜市', '2014-10-08', '平台失联', 'https://www.p2peye.com/thread-1972336-1-1.html']
['2018-02-07', '亿诺信投', '山东省滨州市', '2015-04-13', '平台失联', 'https://www.p2peye.com/thread-1972333-1-1.html']
['2018-02-07', '汉国钱庄', '上海市黄浦区', '2014-04-24', '平台失联', 'https://www.p2peye.com/thread-1972321-1-1.html']
['2018-02-07', '信通财富', '上海市黄浦区', '2014-07-23', '平台失联', 'https://www.p2peye.com/thread-1972314-1-1.html']
['2018-02-07', '金蟾宝', '上海市黄浦区', '2015-06-18', '平台失联', 'https://www.p2peye.com/thread-1972303-1-1.html']
['2018-02-07', '鑫亿财富', '山东省青岛市', '2014-06-23', '平台失联', 'https://www.p2peye.com/thread-1972330-1-1.html']
['2018-02-07', '盛齐财富', '山东省淄博市', '2015-05-27', '平台失联', 'https://www.p2peye.com/thread-1972337-1-1.html']
['2018-02-07', '鲁中贷', '山东省淄博市', '2014-11-11', '平台失联', 'https://www.p2peye.com/thread-1972339-1-1.html']
['2018-02-07', '财来网', '上海市黄浦区', '2015-02-08', '平台失联', 'https://www.p2peye.com/thread-1972296-1-1.html']
['2018-02-07', '正合源盛', '上海市黄浦区', '2015-06-18', '平台失联', 'https://www.p2peye.com/thread-1972319-1-1.html']
['2018-02-07', '东岳宝', '山东省泰安市', '2015-04-05', '平台失联', 'https://www.p2peye.com/thread-1972327-1-1.html']
['2018-02-07', '荷银商务', '山东省枣庄市', '2015-04-09', '平台失联', 'https://www.p2peye.com/thread-1972329-1-1.html']
['2018-02-07', '佰贷', '上海市黄浦区', '2015-04-08', '平台失联', 'https://www.p2peye.com/thread-1972299-1-1.html']
['2018-02-07', '信农普惠', '山东省淄博市', '2015-04-03', '平台失联', 'https://www.p2peye.com/thread-1972338-1-1.html']
['2018-02-07', '帮帮财', '上海市黄浦区', '2015-03-31', '平台失联', 'https://www.p2peye.com/thread-1972309-1-1.html']
['2018-02-07', '分分贷', '上海市黄浦区', '2016-03-31', '平台失联', 'https://www.p2peye.com/thread-1972302-1-1.html']
['2018-02-07', '三惠富邦', '山东省滨州市', '2015-01-05', '平台失联', 'https://www.p2peye.com/thread-1972335-1-1.html']
['2018-02-07', '钱冠理财', '上海市黄浦区', '2013-08-18', '平台失联', 'https://www.p2peye.com/thread-1972323-1-1.html']
