数据分析专员,/intern/inn_pdhjjvabzo4z,广州棒谷,运营,广州,208-333/天,5天/周,7个月,【岗位职责】1.负责部门内运营数据采集、统计与分析工作，并能结合运营实际，提出改善意见和方案；2.针对特定业务问题进行分析并给出报告，如销售分析、客户分析、竞争对手分析等；3.为部门内提供数据支持，包括日常运营数据反馈、业务项目实施数据比对等；4.领导安排的其他工作。【岗位要求】1.本科以上学历，英语四级或以上，可接受应届毕业生；3.熟悉市场分析或数据分析的主要方法，熟练运用Excel等常用软件；4.对数据敏感，良好的逻辑及系统性思维能力；5.有良好的团队合作精神和沟通能力，具备良好的分析思路并善于学习和思考。【棒谷提供】1、薪酬：综合薪资5-8K；2、专业培训：专业的培训队伍，为每位新入职员工提供系统的技能培训、职业培训、户外拓展；3、福利待遇：五险一金/绩效奖金/全勤奖/创新奖/年终奖/入职体检/企业文化活动/拓展培训/优秀团队活动经费/大型年会/达标旅游/节日礼物/下午茶；4、带薪假期：带薪年假（5-7天）、国家法定节假日、婚假、产假等；5、工作氛围：开放、轻松、年轻、扁平化管理。,2018-06-30,分析 带薪 培训 运营 数据 良好 拓展 团队 常用软件 全勤奖 创新奖 工作 婚假 Excel 棒谷 8K 新入 五险 一金 绩效奖金
数据分析师,/intern/inn_2auptvi1086s,创东VR,咨询,沈阳,50-100/天,5天/周,4个月,数据分析 熟悉以下软件：1 geo 数据挖掘  ；2 mate分析 ；3 信号通路和GO热图；4 明星分子的神器；5 质粒构建的软件；6 热图；7Visio使用；8 Hiscite的使用9 Epidata的使用；10image J使用；,2018-06-06,热图 使用 软件 数据挖掘 geo mate GO 7Visio Hiscite Epidata 10image 质粒 数据分析 神器 通路 构建 明星 熟悉 分子 信号
数据分析专员,/intern/inn_15dedoxj7xi9,海信集团,其他类型,青岛,109-150/天,5天/周,14个月,"工作职责1.收集传播团队的数据需求，搭建合理的分析指标体系；
2.协助渠道部门，和会员团队一起搭建业务数据仓库，为营销提供数据和分析支持。任职资格1.本科及以上学历，统计学、数学相关专业；
2.熟练使用SQL，有 HIVE 使用经验优先考虑；
3.思维开放、善于学习创新，较强的逻辑分析能力; 4.优秀的业务理解能力和沟通能力，能跨部门合作沟通。",2019-06-30,搭建 分析 团队 沟通 数据仓库 SQL HIVE 提供数据 理解能力 跨部门 以上学历 业务 指标体系 能力 统计学 使用 本科 熟练 任职 职责
数据分析员,/intern/inn_iqcorlw4uzm7,中峰信达,新媒体,北京,120-140/天,5天/周,3个月,现招聘实习生6名，实习时间从2018年5月开始，采取坐班形式，一周坐班5天。工作职责：1、主要是做采集任务的模板配置、数据整理、数据检查修改；2、 需要了解一定的html知识，如果不懂，也可以培训上手。岗位要求：1、 工作态度要认真仔细；2、 需要稳定实习一段时间；3、 实习期间不得迟到早退；4、  实习期间不加班实习地点在北京东四环，每月实习费用3000。,2018-06-21,实习 坐班 认真仔细 迟到早退 东四环 2018 html 3000 模板 期间 数据 加班 需要 工作 招聘 岗位 实习生 采集 职责 培训
数据分析师,/intern/inn_kkzynihdomzq,优必爱,云计算/大数据,北京,100-200/天,3天/周,3个月,"岗位职责：数据分析，数据建模，大数据解决方案软件架构设计，需求分析与设计；  岗位要求： 1、本科及以上学历在校学生，数学、计算机、信息化、统计等相关专业； 2、具备相关领域的研究背景和研究能力，能够胜任数据分析建模或数据挖掘的相关工作。熟练使用统计分析软件，或了解大数据分析工具、架构（如Python, Spark）； 3、具备独立的工作能力和团队协作精神，能够独立完成分配的工作任务，也具备与团队其他成员合作完成项目的能力； 4、个人学习能力强，善与人沟通。",2018-06-18,数据分析 建模 能力 具备 相关 团队 数据挖掘 工作 软件架构 Python Spark 岗位职责 设计 独立 以上学历 在校学生 统计分析 完成 能够 数据
数据分析建模,/intern/inn_hmpyubspt1lo,子询,数据挖掘,成都,100-150/天,5天/周,3个月,该职位接受暑期实习&长期实习。岗位职责：  1. 针对业务流程中的问题设计、开发、实现并维护对应风险模型，同时关注人工智能领域模型及分析技术；  2. 设计、维护业务分析报告，理解业务的基础上发现问题，并提出优化解决方案；  3. 上级指派的其他工作岗位要求：1. 良好的数学、统计学基础，扎实的数据挖掘功底；2. 有数学建模经；3. 熟练掌握SQL等数据库语言，熟练使用SPSS/Clementine/SAS/EM等数据分析工具；4. 熟悉Python者优先；5. 热爱数据工具，逻辑思维能力强，对数据敏感，认真细致，责任心强，有良好的执行力和沟通力。,2018-06-20,实习 模型 数学 数据挖掘 认真细致 维护 工具 SQL SPSS Clementine SAS EM Python 岗位职责 良好 暑期 设计 熟练掌握 建模 执行力
数据分析主管,/intern/inn_hgahpbs6vdlk,智联招聘,运营,苏州,300-400/天,5天/周,15个月,岗位职责：（全职）1、 运营分析体系的维护及优化；2、 运营管理数据（业绩、客户资源、产品、行为）的建模分析、深度发掘；3、 调研、搜集、分析公司内外部数据支持运营分析；4、 建立重要的数据监控流程，周期性跟踪运营数据并提供分析报告；5、 管理和改进项目的数据分析模块，建立数据异常预警机制；6、 对客户资源的日常管理及优化客户评估体系；7、 运营管理制度的完善及优化。任职要求： 1、 大学本科或以上学历，统计学，数学或计算机专业优先，两年以上相关工作经验；2、 对数据具有高度的敏感度和警觉性，较强的逻辑分析能力和文字表达能力；3、 熟练掌握Excel、Access、Power point；4、 强烈的责任心及抗压能力，工作细致有条理，善于学习，具有良好的团队合作精神；5、 良好的沟通及协调能力，具备一定的项目影响和推动力；6、 有呼叫中心的相关运营经验优先。,2018-06-10,运营 分析 数据 优化 客户资源 优先 能力 管理 计算机专业 警觉性 Excel Access Power point 岗位职责 体系 抗压 经验 良好 大学本科
数据分析工程师,/intern/inn_y92t9ru58hlf,上海迈科,算法,上海,70-75/天,5天/周,8个月,该职位接受暑期实习&长期实习。岗位职责： 1、学习掌握大宗商品贸易的行业知识，了解数据分析需求； 3、应用现有机器学习算法，对行业（金融）数据进行整理与模式分析。 4、拓展新的行业应用和分析方法。  任职要求： 1、对数据敏感，有一定的机器学习或统计基础； 2、掌握至少一钟开发语言（python、java）； 3，熟悉matlab，TensorFlow开发者优先。,2018-06-10,实习 学习 行业 机器 掌握 模式分析 一钟 python java matlab TensorFlow 岗位职责 应用 暑期 开发者 数据分析 数据 分析方法 算法 职位
商业数据分析,/intern/inn_vtdywmqolgfo,英特体育,分析/调研,上海,150-300/天,2天/周,4个月,"职责：Support to collect and analyze sales/inventory
data; 协助收集、分析各类销售/库存数据；Organize and update reports and documents;整理、更新报告和文件；Translate English/Chinese
materials;翻译中英文资料；Support to create category, brand
and store master files;协助创建品类、品牌及店铺文件；Prepare presentations for
meetings with business partners;参与准备与合作伙伴的会议展示内容；Support
for other tasks assigned by superior;协助完成上级交代的其他工作。岗位要求：Undergraduate
     college students, give priority to majors incl. business management,
     economics, mathematics, or Information technology;本科在校大学生，优先考虑工商管理、经济学、数学或信息技术专业；Excellent English in listening, speaking, reading and
  writing;
熟练使用英文听说读写；Be familiar with Microsoft Office, very strong Excel
  skill;
熟练使用各类办公软件，Excel技能强；Be
       responsible, good communication and learning skills;
 
有责任心，具备良好沟通及学习能力；Work at least 4 months, and at least 2-3 days
       for a week.至少实习四个月，每周至少2-3天。",2018-06-30,Support Excel English business least 协助 熟练 各类 文件 collect analyze sales inventory data Organize update reports documents Translate Chinese
数据分析师,/intern/inn_b1pwpqiwjcg6,中原银行,数据挖掘,上海,100-120/天,5天/周,6个月,"岗位职责：1.参与搭建公司数据运营体系，梳理业务指标，完成报表及数据可视化相关工作；2.深入分析业务发展情况，撰写分析报告，及时给业务团队反馈；3.参与CRM平台的数据支撑工作，完善数据质量保证，推进数据挖掘与用户画像工作；4.快速支持日常临时需求分析任务。任职要求：1、全日制本科或硕士在读，计算机、数学、统计学等相关专业；2、了解数据库原理，熟练使用SQL,掌握PYthon、R、Matlab、Scala等编程语言；3、熟练使用OFFICE办公软件，特别是EXCEL;4、对数据充满好奇心，有较强的逻辑推理能力，沟通、协调能力，优秀的学习能力和抗压能力；5、做事细心、有耐心，稳定性好，有责任心和执行力；6、有数据可视化、数据挖掘相关经验是加分项。",2018-06-20,数据 数据挖掘 可视化 能力 熟练 业务 相关 工作 CRM SQL PYthon Matlab Scala OFFICE EXCEL 岗位职责 抗压 编程语言 质量保证 执行力
数据分析师,/intern/inn_ehu1utmpkkbp,小糖互联,数据挖掘,北京,150-200/天,4天/周,14个月,"工作职责:1、负责与产品、运营、市场等其他部分沟通数据需求,支持数据需求;2、定期梳理整合数据需求,制作能够为公司业务决策做支持的分析报告;3、监测和分析各个产品和运营活动的效果。工作要求:1、本科及以上学历,统计学、数学、计算机、经济等相关专业;2、良好的逻辑思维能力,对数据敏感，丰富的数据分析经验;3、熟练掌握EXCEL、SQL,有HIVE使用经验最佳,熟悉linux环境优先;5、具有较强责任感、良好的团队合作精神和积极主动的沟通意识。",2018-06-14,数据 需求 沟通 运营 EXCEL SQL HIVE linux 经验 良好 熟练掌握 以上学历 逻辑思维 支持 数据分析 积极主动 分析 产品 统计学 责任感
数据分析专员,/intern/inn_2hfjxm2phrws,广电银通,分析/调研,广州,100-150/天,5天/周,3个月,岗位职责（1）负责公司日常运营数据的处理和分析，输出汇报报告；（2）负责公司运营数据的需求调研、数据分析、商业分析和数据挖掘，为公司业务开展提 供数据支持和决策参考；（3）负责公司运营项目的数据跟踪，找出业务的驱动指标，推动业务部门的有序改进；（4）协助根据数据需求构建数据分析、数据挖掘、数据训练等模型；职位要求：（1）本科学历，管理类、电子及计算机等相关专业；（2）1年以上工作经验，有数据分析或设备维保服务工作经验优先考虑；（3）工作责任心强，耐心细致，能承受较大的工作压力，执行力和沟通力强，有良好的学习能力和团队合作精神；（4）掌握office办公软件，熟练数据库、SQL、R语言、spss、数理统计，数据挖掘软件的优先考虑；（5）能适应国内短时出差。,2018-06-15,数据挖掘 数据分析 数据 运营 负责 工作 优先 软件 公司 本科学历 维保 力强 office SQL spss 岗位职责 经验 执行力 数理统计 考虑
数据分析助理,/intern/inn_xxys6tilxfvt,巴九灵新媒体,运营,杭州,80-90/天,4天/周,4个月,工作职责：1. 负责日常运营数据整理及搭建。2. 协助完成基于业务及产品逻辑的基础数据分析。3. 协助出具对业务发展具有指导建议的相关报表。任职要求：1.熟练使用excel软件；2.拥有基本的财务、数据统计知识；3.处理数据拥有足够的耐心和信心；4.具备良好的自我思考及辨别能力；5.2019年及之后毕业的学生职位亮点：1. 能够培养内容输出数据化的能力；2. 能够培养数据理解能力，深入理解相关指标的具体业务含义。3. 有助于梳理财务及统计等相关知识具象化和场景化。,2018-07-30,数据 业务 相关 财务 协助 具象化 培养 知识 excel 5.2019 统计 理解能力 拥有 数据分析 能力 能够 辨别 熟练 报表 梳理
数据分析师,/intern/inn_r1kla9sluvrk,神策数据,云计算/大数据,北京,200-256/天,5天/周,3个月,工作职责：1、指导/协助客户完成多维度指标体系的梳理和建设； 2、配合客户成功经理，完成客户培训，帮助客户实现数据驱动；3、针对细分领域，如电商、互联网金融，完善基于神策分析进行多维度指标体系建设的实施流程/手册； 4、梳理客户成功案例，形成行业指标均值，沉淀领域知识，形成知识库； 5、搜集、整理、抽象客户需求，形成产品改进文档。岗位要求：1、数学、统计学及计算机相关专业，实习时间满足3个月*5天以上，能够长期实习并有转正意向者优先； 2、具备优秀的数据分析能力和业务感觉； 3、熟悉使用统计分析工具，逻辑严谨，能够独立分析和解决问题； 4、具备优秀的沟通意识，良好的现场表达能力，能够协助负责和跟进项目； 5、熟悉数据平台的整体搭建，熟练使用 SQL/R/Python/Excel 等工具。,2018-06-30,客户 多维度 指标体系 实习 梳理 能够 协助 意向者 优秀 熟悉 形成 具备 电商 工具 神策 计算机相关 SQL Python Excel 表达能力
数据分析实习,/intern/inn_5usm5wgp6hax,华润置地华北大区商业管理,建筑房产,"北京,郑州,青岛,济南,太原,石家庄,淄博,日照",100-150/天,3天/周,6个月,该职位接受暑期实习&长期实习。该职位接受暑期实习&长期实习。该职位接受暑期实习&长期实习。l 转正机会：表现优异者将纳入华润置地2019年”百匠新人“校园招聘名额！l 工作地点：北京、郑州、青岛、济南、太原、石家庄、淄博、日照l 实习时间：3个月及以上（6个月及以上最佳），每周3天及以上l“985”或“211”等重点院校应届毕业生（2019年毕业）优先  岗位类别：数据分析类岗位要求：1.本科及以上，统计学类、数学类专业；2.逻辑性强，对数据敏感，有相关实习经历者优先。岗位描述：协助进行商业项目运营日报月报制作，数据分析，发现数据异常并进行及时预警。公司简介：   华润置地有限公司（公司简称：华润置地，股票代码HK1109）是世界500强企业央企华润集团旗下的地产业务旗舰，是中国内地最具实力的综合型地产发展商之一，主营业务包括房地产开发、商业地产开发及运营、物业服务等。截至2015年底，公司在职员工3万多人，总资产为3965亿港元，土地储备面积达4126万平米，进驻全国54个城市，开发项目超120个。 标杆产品包括万象城、万象汇、橡树湾、悦府、中央公园等。 华润置地秉承“品质给城市更多改变”的品牌理念，坚持高品质战略，注重专业能力培育，积极探索创新，持续关注和提升产品与服务品质，始终保持行业内客户满意度的领先水准，推动城市发展，引领商业进步。,2018-06-30,实习 华润 暑期 2019 岗位 职位 数据分析 万象 以上 开发 接受 长期 城市 优先 品质 运营 在职员工 专业 优异者 百匠
数据分析师,/intern/inn_pwljsdqjbtil,盼达用车,数据库,成都,100-150/天,5天/周,15个月,岗位职责：1、负责收集整理系统平台数据以及业务数据，形成经营性分析报表；2、负责需求调研、商业分析以及数据挖掘；3、通过对用户的行为进行分析了解用户的需求，并提出解决方法；4、根据用户体验发现的问题，整合报告，与产品开发部门协调解决；5、对运营车辆进行监控并收集异常信息。任职要求：1、数学、计算机等相关专业大三大四在校生；2、有较强的需求分析能力、逻辑推断能力、沟通能力；、宏观把控能力3、要求掌握较深的计算机应用知识；4、能用行业相关应用软件进行各种数据分析和综合数据处理，并能形成数据分析报告；5、有数据分析工作经验者优先，有完整的调研-产品设计-跟进研发-推动上线-迭代产品的产品工作经历者优先。,2019-05-31,数据分析 用户 能力 分析 需求 优先 调研 计算机 数据挖掘 岗位职责 负责 进行 迭代 收集整理 大四 在校生 解决 报告 应用软件 大三
数据分析师,/intern/inn_sdynhpnknnaj,AnG,SEO,北京,180-220/天,5天/周,3个月,岗位描述;1.与客户进行良好沟通，跟踪、了解客户的需求，并将客户需求完整有效的传递给公司；2.负责客户广告投放策略、方案及优化工作，合理引导客户的投放预期，把控投放节奏；3.在日常工作中独立完成账户管理、账户优化、数据报告反馈等；4.善于总结且有意识地分享学习成果；5.维护客户关系，致力于提高客户满意度。岗位要求：1.性格好、易沟通、能灵活处理各种问题；2.抗压性好，能承受较繁重的工作和达到客户的KPI要求；3.熟悉网络广告行业，最好从事过搜索推广、广点通、今日头条、应用宝等优化工作，有相关代理公司经验的优先；4.精通EXCEL、PPT，良好的数据处理分析能力，以及报告呈现能力；5.熟悉信息流广告优化、应用市场竞价广告优化，擅长文案撰写。,2018-07-31,客户 优化 工作 岗位 广告 投放 灵活处理 沟通 账户 广告行业 熟悉 抗压性 KPI 广点通 宝等 EXCEL PPT 应用 良好 信息流
Python 数据分析,/intern/inn_x0gn13oco7x0,五叶草,Python,南京,150-200/天,5天/周,9个月,"岗位职责：1、 负责对网络数据进行分析和挖掘，提取有价值的信息；2、 负责数据挖掘相关技术、应用的设计与开发；3、 跟踪学习先进的建模和数据挖掘技术，与同事共享知识和经验。岗位要求：1、熟悉python的标准库和常用的第三方库(requests, Beautifulsoup等)；2、熟练使用数据库(MySQL或其他)；3、能快速分析出特定网站的数据获取方式；截止日期2017-07-30",2018-12-23,数据挖掘 python requests Beautifulsoup My SQL 2017 07 30 岗位职责 负责 建模 分析 数据 技术 数据库 熟练 共享 第三方 岗位
数据分析师,/intern/inn_fz9zglcrwg80,七牛云,产品,上海,200-300/天,4天/周,7个月,工作职责：1、成为市场、销售、财务、产品等其一业务方的数据合作伙伴，协同推动公司业务增长；2、致力于通过数据分析、数据运营帮助业务伙伴一起协同实现其业务需求，解决业务痛点，共同实现商业价值落地；3、帮助业务方构建业务商业价值实现的量化运营指标模型体系，并且建立数据报表可视化体系；4、针对业务场景下的用户生命周期，协助解决用户使用的痛点与问题异常点，让用户价值最大化、让用户转化更加流畅；5、监控异常数据现象，建立有效的数据预警监控模型，及时与业务方一起发现问题、分析问题、解决问题；6，及时通过数据与一线业务经验合作发现业务异常问题，进行数据分析建模，撰写分析报告，对业务部门提供分享数据分析成果，与业务部门进行及时交流沟通；协同业务方推动公司数据价值最大化帮助、协同构建公司统一数据视图。职责要求：1、2018届应届生； 2、互联网、企业服务等相关业务数据分析、数据挖掘经验；3、必须具备很好的合作精神，以及帮助他人的积极心态，协同共享的心态；4、 有很好的业务敏感度及商业感觉，对数据如何帮助业务增长有很好的理解与领悟；5、具备良好的沟通能力和表达能力，能够独立开展业务调研、数据分析、报告编写工作；6、熟悉数据分析与数据挖掘理论；有海量数据分析经验，熟练使用SAS、SPSS、R、SQL等工具进行数据分析；7、有企业服务、云计算行业数据分析、数据挖掘经验者优先。,2018-09-30,数据分析 业务 协同 数据挖掘 数据 帮助 用户 痛点 经验 商业价值 业务部门 异常 及时 最大化 问题 构建 职责 监控 心态 实现
数据分析师,/intern/inn_3nqyrkledmdy,永辉,其他类型,上海,180-230/天,5天/周,14个月,"工作职责1．协助树立数据建模的数据指标、计算规则，指标树立需要考虑到未来数据使用的场景作用；
2.  协助完善数据平台功能模块，可以帮助更好地实现数据精细化运营；
3．协助设计周报、月报；
4．测试数据的准确性、提供临时的数据需求； 任职资格1．喜欢从数据中发现问题、机会；
2．喜欢深度思考；
3．擅长交流沟通；
4．会SQL、Excel。",2018-11-30,数据 协助 树立 指标 SQL Excel 测试数据 功能模块 喜欢 建模 精细化 准确性 场景 擅长 任职 职责 周报 思考 深度 沟通
数据分析师,/intern/inn_jijheegexbzf,盛趣信息技术（上海）,其他类型,上海,100-130/天,4天/周,6个月,"工作职责1、跟进游戏项目，处理各游戏临时数据需求，完成游戏测试节点的数据日报和总结，以及各个专项数据分析报告；
2、通过数据监控能快速精准的发现问题，并通过深入分析与业务部门沟通解决；
3、分析运营活动、游戏版本、市场活动等效果，为活动方案的优化提供数据支持；
4、研究用户行为特征，挖掘用户需求、收入增长点，为运营决策提供数据支持；
5、通过文本挖掘，分析用户反馈和舆情数据，解决产品问题和分析竞品数据；
6、了解行业动态，对竞品进行深度调研，为新产品的引进与市场投放给予数据支持任职资格1、应用数学、数理统计相关专业，理论基础扎实，硕士以上学历；
2、熟练下列数据库查询之一Hive、SQL Server、Oracel、MySQL；
3、熟练掌握至少一种分析工具和语言，R/python/SPSS；
4、良好的逻辑推演能力、报告撰写能力和沟通技巧；
5、具有良好的沟通能力，表达能力，和良好的团队合作精神；
6、富有创新精神，充满激情，乐于接受挑战；
7、资深游戏玩家或者热爱游戏行业优先，对数据挖掘至少一个领域有深入研究的优先。",2018-06-29,游戏 数据 竞品 SQL 提供数据 沟通 用户 分析 良好 支持 优先 能力 挖掘 活动 运营 数据挖掘 通过 Hive Server Oracel
数据分析岗,/intern/inn_audgoj8pr2hd,中国互联网协会,不限,北京,100-150/天,3天/周,3个月,1.协助进行行业数据的收集，整理，分析。1.参与编写数据分析报告。3.协助设计研究与分析方法，建立数据库，为数据统计提供支撑。4.本科以上学历，计算机，经管，金融，统计等专业。5.熟练使用办公软件。,2018-06-30,协助 统计 以上学历 数据分析 经管 数据 分析方法 数据库 本科 熟练 编写 办公 软件 收集 计算机 整理 专业 支撑 设计 参与
数据分析实习,/intern/inn_w3c3uisoiufx,利通研究院,软件,广州,80-100/天,3天/周,4个月,岗位职责：1、参与业务需求调研，了解业务数据需求，与项目团队沟通并推进落实需求；2、根据业务需求整理数据统计逻辑，并进行数据处理分析；3、根据业务需求进行数据统计并形成报告分析，为业务运营提供数据支持。任职要求：1、大学本科及以上学历，计算机相关专业；2、良好的数据敏感度，能从海量数据提炼核心结果；3、了解Oracle数据库，掌握SQL语句，熟练操作Excel；4、喜欢研究分析，能够以规范文字进行数据分析并形成汇报；5、有耐心有责任心，良好的沟通能力，善于协作，具备良好团队合作精神。,2018-07-31,需求 业务 数据 良好 分析 团队 沟通 计算机相关 Oracle SQL Excel 岗位职责 提供数据 统计 大学本科 进行 以上学历 了解 责任心 敏感度
数据分析工程师,/intern/inn_cevexdfeeoqj,中博研究院,咨询/顾问,南京,100-150/天,4天/周,3个月,岗位职责：1、针对提供数据，应用相关数据分析工具，进行数据处理、分析并撰写分析报告；2、数据模型建立和持续评估效果，数据分析统计报表的建立与优化；3、 能结合项目需求，探索并建立分析主题，对数据进行深度分析和挖掘。任职要求：本科及以上学历，管理学、市场营销学、社会学、统计学、数学、信息与计算科学、经济学等相关专业 。,2018-06-30,数据分析 分析 建立 数据模型 营销学 岗位职责 提供数据 以上学历 管理学 相关 数据处理 统计学 本科 报表 社会学 撰写 任职 进行 挖掘 经济学
数据分析师,/intern/inn_wrouoqjbyfjx,大公信软,金融,北京,100-150/天,5天/周,4个月,一、岗位职责：1、根据项目需求，进行咨询业务研究、服务方案编制，配合进行客户现场督导和业务培训；2、负责企业及个人信用评价体系建设，包括根据不同行业主体设计评价维度、指标、权重，信用评价方法设计和模型开发；3、负责企业信用风险评价体系、风险预警模型的设计开发工作；4、负责新型金融（互联网金融、资产证券化等）风险评价体系建设，并进行相应维度、指标体系及评价模型的研发，数据分析及报告编写；5、根据要求进行企业(个人)征信评价方法研究和模型开发，根据项目情况进行征信报告设计与编写；6、根据项目要求，完成金融机构、企业等内部评级体系建设工作。二、任职要求：1、金融工程、金融学、风险管理、计量经济学、会计、数学、统计、计算机相关专业硕士以上学历。2、熟悉企业或个人评价方法，对企业内部运营体制机制有一定了解，能够对企业战略、运营、市场、法律进行分析评价；3、熟悉宏观及行业评价方法，对宏观经济及行业分析方法有一定了解；5、掌握Matlab、Stata、SPSS、R等一种以上分析工具或建模语言，有大型项目应用经验者，优先考虑；6、思维敏捷，具有良好的逻辑分析能力、良好的沟通及组织能力。,2018-06-30,评价 企业 模型 体系 进行 设计 根据 维度 征信 方法 负责 开发 编写 金融 建设 项目 分析 行业 要求 运营
数据分析员,/intern/inn_xi1b5fbqyt8c,和君纵达,财务,合肥,100-194/天,5天/周,3个月,岗位职责：1、完成具体指定的数据统计分析工作；2、编制并上报统计表，建立和健全统计台帐制度；3、协调管理统计信息系统，维护和更新统计数据平台；4、做好统计资料的保密和归档以及产品的录单工作；5、结合统计指标体系，完善和改进统计方法。任职资格：1、大专及以上学历；2、对数字敏感，excel操作熟练，打字速度快；3、了解相关统计分析软件的操作和使用，具有一定编程、建模能力者优先。,2020-05-15,统计 统计分析 打字速度 录单 excel 岗位职责 统计表 操作 建模 归档 以上学历 大专 指标体系 统计资料 编程 信息系统 熟练 工作 保密 上报
数据分析师,/intern/inn_9wpnmot67avx,中评信用,数据库,北京,120-150/天,4天/周,9个月,"团队简介：立足于资产交易市场、新三板等金融服务领域，中评信用是一家专业专注企业在线信用评级技术研发团队、服务于互联网金融行业信用信息提供商、整合信用大数据金融平台技术集成方，量化中小企业信贷风险和资金端风险偏好，专注于智能投顾技术，揭示产业信贷资产交易信用风险，为金融资本构造产融模式创新,属性互联网大数据+金融创新服务的研究型团队。岗位职责：1、根据项目进行数据抓取；2、提高数据质量，进行数据库管理与结构化预处理；3、配合团队完成数据库规划与搭建；4、按项目要求对数据进行分析。任职要求：1、本科及以上学历，数学、统计学、计算机技术、物理学、信息工程、运筹学等相关专业背景；2、擅长数据库管理、数据分析，有数据处理经验；3、对金融、大数据行业有一定的认识，接触过大数据征信者更佳；岗位培训：1、入职后有专门的实习上岗培训1-2周，强化实习知识体系，务必让每一位实习生能快速掌握金融、大数据的分析技能2、培训后根据情况进行岗位分配3、实习后可直接转正，成为公司正式员工",2018-09-01,数据 团队 信用 数据库 实习 金融 专注 进行 培训 互联网 技术 职后 岗位培训 专业 中评 投顾 产融 信息工程 岗位职责 研究型
数据分析师,/intern/inn_fgdpxcdwsacw,大公国际,金融,北京,6-12/天,5天/周,15个月,岗位职责：1、负责行业数据搜集、整理和分析工作；2、负责各类信用主体和数据挖掘、收集和整理工作；3、负责研发数据产品，组建中央数据库；4、负责相关需求的模型设计。任职资格：1、硕士研究生及以上学历；2、统计学、应用数学、金融工程、数量经济相关专业；3、具备丰富的数据分析模型设计、开发等实践经验，熟悉金融领域产品数据；4、熟悉使用至少一种数据分析工具(Excel、Spss、Matlab、R)，熟悉使用SQL语言；5、有金融、咨询、互联网行业背景，偏重数据报表编制，数据调研与研究方面经验者优先。,2018-09-15,负责 数据分析 熟悉 数据 金融 数据报表 模型 数据挖掘 整理 Excel Spss Matlab SQL 岗位职责 设计 以上学历 相关 实践经验 行业 产品
数据运营/数据分析师,/intern/inn_s2zsvbewcdiu,58安居客,运营,佛山,80-81/天,5天/周,3个月,岗位职责：1、数据收集，筛选，分类，对数据进行深度挖掘并编制工作报告；2、向各部门提供各类准确运营数据及报表，并提出各项解决方案，支持其它业务部门的发展；3、建立数据分析系统及流程，搭建有效支持的数据平台以及运营体系；4、负责营销管理问题的跟踪和交叉分析。5、基于销售运营管理深入剖析业务增长点，提炼具体方案，推动项目落地。任职资格：1、有1年以上数据分析/挖掘相关经验；2、有销售或销售管理相关经验，擅长销售团队数据分析；3、大专或以上学历，统计、数学、计算机信息工程等专业资格；4、对数字敏感，思维清晰而有条理，有较深的数据分析能力和计算机应用知识；5、精通office相关软件，能够用word、Excel、ppt实现工作中所有需求。善于使用EXCEL制作图表；6、熟悉互联网行业务数据分析，有互联网从业经验并热爱此行业。福利待遇：1．丰厚的薪酬+绩效+年终奖+采暖补贴 +高温补贴+五险一金+员工生日+爱心基金计划+购房免息贷款+公司内部产品的使用（月付、转转、金融产品等）。2．双休，带薪年假，法定节假日以及重要节假日福利。3．富有朝气的年轻团队，工作氛围简单轻松，团队活动丰富多样。4.上市互联网集团公司，平台大，前景好，广阔的晋升空间，良好的职业发展平台。5．位于市中心的甲级写字楼办公环境，轻松、时尚、便捷。,2018-06-18,数据分析 互联网 销售 团队 运营 数据 平台 节假日 经验 相关 挖掘 补贴 轻松 管理 数据分析系统 双休 资格 带薪 office word
业务分析&数据分析助理,/intern/inn_m38ixojtnye3,德勤管理咨询,数据挖掘,北京,139-140/天,4天/周,3个月,【实习时间】2018年5月起（要求每周保证三天到场，四天及以上优先）【工作内容&要求】-工作内容：·为银行或保险公司提供客户关系管理、营销管理、数字化转型、客户体验管理、数据分析等相关解决方案；·金融行业资料搜索、业务发展策略研究与分析；·完成项目经理安排的项目实施工作，如案例研究、方案编写等；·整理项目资料、会议记录，协助制作PPT或Word文档；·完成项目经理安排的其他临时工作；-能力要求：·管理、经济、金融、保险、精算、市场营销、信息管理等相关专业研一（二年毕业）、研二（三年毕业）在读同学或留学归国尚未获取毕业证的同学；·需要较强的研究与分析能力，有良好的沟通与团队协作能力；·熟练操作Office套件（以PPT为主）；- 可选要求：·有较强的研究与分析能力，有良好的沟通与团队协作能力；·会使用相关数据统计与分析软件，如R、SQL、SAS等；,2018-06-15,能力 PPT 项目经理 分析 管理 要求 研究 工作 协作 相关 同学 团队 沟通 毕业 2018 Word 研一 研二 Office SQL
