['数据分析实习\ue281', '/intern/inn_azlqeqghoaf1', b'\xe7\x88\xb1\xe6\x99\xba\xe5\xba\xb7', '软件', '北京', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_t5hcpmfoknqf', b'\xe6\x8e\xa2\xe8\xbf\xb9', '云计算/大数据', '广州', '\uf82e\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\ue8c9\ue914个月']
['数据分析实习\ue281', '/intern/inn_ipjagqp8k3vr', b'\xe7\xbe\x8e\xe5\x9b\xa2\xee\x8e\x85', '产品运营', '北京', '\ue8c9\ue170\ue914-\uef76\ue170\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_coxdfv9xxwrp', b'\xe9\x85\xb7\xe6\x96\xb9', '运营', '武汉', '\uf30b\ue914-\uf82e\ue914/天', '\uf12b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_tzssvqnp7zhz', b'\xe5\x90\x8c\xee\xb2\xa0\xe6\xb3\x95\xe5\xbe\x8b\xe4\xbc\xa0\xe5\xaa\x92', '软件', '武汉', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_doloqoureqwi', b'\xe6\x9f\xa0\xe6\xaa\xac\xe5\xbe\xae\xe8\xb6\xa3', '数据库', '北京', '\ue8c9\ue170\ue914-\uef76\ue170\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析助理实习', '/intern/inn_gvrtzhp5w4ti', b'\xe8\xb6\xa3\xe5\x8a\xa0\xe7\x94\xb5\xe5\xad\x90\xe7\xab\x9e\xe6\x8a\x80\xe4\xbf\xb1\xe4\xb9\x90\xe9\x83\xa8', '运营', '上海', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_nn80bwseqjzq', b'\xe6\x9f\xa0\xe6\xaa\xac\xe5\xbe\xae\xe8\xb6\xa3', '数据库', '北京', '\ue8c9\ue170\ue914-\uef76\ue170\ue914/天', '\uf30b天/周', '\ue0d2个月']
['数据分析实习\ue281', '/intern/inn_txgc0tjltmwm', b'\xe4\xb8\x8a\xe6\xb5\xb7\xe6\x97\xb6\xef\x94\x9f', '软件', '上海', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\ue79f个月']
['初级数据分析\ue46f', '/intern/inn_rk1eafn0ari9', b'\xe5\xae\x9c\xe4\xbf\xa1', '数据挖掘', '北京', '\ue8c9\uef76\ue914-\ue8c9\uf82e\ue914/天', '\uf12b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_jqph0ith6s1v', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '运营', '北京', '\uef76\ue914\ue914-\uef76\uecca\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析与咨询', '/intern/inn_xmrpwxjzoesf', b'\xee\xa6\x93\xef\x87\x95\xee\xa2\xb7', '市场', '北京', '\ue8c9\ue914\ue914-\ue8c9\uf82e\ue914/天', '\uf30b天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_q2gsifs0uxqy', b'\xe8\x90\x8c\xe7\x89\x99', '数据挖掘', '宁波', '\ue8c9\uef76\ue914-\ue8c9\uf82e\ue914/天', '\ue170天/周', '\ue0d2个月']
['数据分析实习\ue281', '/intern/inn_utbw6tjfdkmg', b'\xe5\x8f\x8b\xe9\x87\x91\xe6\x89\x80', '分析师', '深圳', '\uf12b\ue914\ue914-\ue170\ue914\ue914/天', '\ue170天/周', '\ue79f个月']
['数据分析\ue46f 实习', '/intern/inn_k5qpk9d58rzw', b'\xe5\x87\xba\xe7\xb1\xbb', '分析师', '上海', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_m3uxc1g9ytkm', b'\xe6\x98\x93\xe8\xbd\xa6\xee\x8e\x85', '云计算/大数据', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_9s4k0heybp5b', b'\xe6\x9c\x89\xe7\xb1\xb3\xe7\xa7\x91\xe6\x8a\x80', '产品', '广州', '\uecca\ue914-\ue8c9\ue914\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_o8cpesavvova', b'\xe4\xb8\x8a\xe6\xb5\xb7\xe5\x9b\xbd\xe9\x99\x85\xef\x83\xaf\xee\xbd\x80\xe5\xb1\x95\xe8\xa7\x88', '数据库', '杭州', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_cmu0cwztqreh', b'\xe4\xb8\x8a\xe6\xb5\xb7\xe5\x9b\xbd\xe9\x99\x85\xef\x83\xaf\xee\xbd\x80\xe5\xb1\x95\xe8\xa7\x88', '市场', '上海', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_nypaj9wcxtni', b'\xe4\xba\xbf\xe7\xbf\xb0\xe8\x82\xa1\xe4\xbb\xbd', '分析/调研', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\ue8c9\uf12b个月']
['数据分析实习\ue281', '/intern/inn_hxwrsy6m8mnv', b'\xee\xad\xb2\xe7\x82\xb9\xe8\xb5\x84\xe8\xae\xaf', '数据库', '北京', '\ue8c9\ue170\ue914-\ue8c9\uf82e\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_fzkjtmrdazu4', b'\xee\xad\xb2\xe7\x82\xb9\xe8\xb5\x84\xe8\xae\xaf', '数据库', '北京', '\ue8c9\ue170\ue914-\ue8c9\uf82e\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_sfglqu9byrbl', b'\xee\xad\xb2\xe7\x82\xb9\xe8\xb5\x84\xe8\xae\xaf', 'Python', '北京', '\ue8c9\ue170\ue914-\ue8c9\uf82e\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_i1qbagmtlsbf', b'\xe7\x8f\x80\xe9\x87\x91\xe5\x9f\x83\xe5\xb0\x94\xe9\xbb\x98', '云计算/大数据', '上海', '\ue8c9\uef76\uf30b-\ue8c9\uf30b\ue170/天', '\uf12b天/周', '\uecca个月']
['\uf75e\uf139\ue385数据分析员', '/intern/inn_mgynl5oshxcz', b'\xe4\xba\x91\xe6\xb6\xa6\xe5\xa4\xa7\xe6\x95\xb0\xe6\x8d\xae', '分析/调研', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_fzfrozgursyi', b'\xe4\xb8\x8a\xe6\xb5\xb7\xe7\xbf\xbc\xe4\xbe\x9d', '产品助理', '上海', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_jpbjff0tbxug', b'\xe5\xa5\xa5\xe6\x80\x9d\xe7\xa4\xbc\xe7\xa4\xbc\xe5\xae\xbe', '客服', '北京', '\ue8c9\uf30b\uf30b-\uef76\ue914\ue914/天', '\uef76天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_paqkys4mb42a', b'\xee\x84\x89\xef\x9c\xb6\xe5\xae\x89\xe6\xb0\xb8', '金融', '北京', '\ue8c9\uf30b\ue914-\ue8c9\uf30b\ue8c9/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_exwm2jhyhp5c', b'\xe4\xba\xac\xe4\xb8\x9c\xe9\x87\x91\xe8\x9e\x8d', '数据库', '北京', '\ue8c9\uef76\ue914-\ue8c9\uf82e\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_sez58slaqlgl', b'\xe7\x93\x9c\xe5\xad\x90\xee\xbe\x82\xe6\x89\x8b\xe8\xbd\xa6\xe7\x9b\xb4\xe5\x8d\x96\xee\x8e\x85', '用户研究', '北京', '\uef76\uef76\ue914-\uef76\uf82e\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_s4gethtzrqaz', b'\xe7\x93\x9c\xe5\xad\x90\xee\xbe\x82\xe6\x89\x8b\xe8\xbd\xa6\xe7\x9b\xb4\xe5\x8d\x96\xee\x8e\x85', 'Python', '北京', '\uef76\uef76\ue914-\uf12b\ue914\ue914/天', '\ue170天/周', '\uf82e个月']
['数据分析\ue46f助理', '/intern/inn_4broryqv21rs', b'\xe5\x9c\xb0\xe6\xaf\x94\xe5\x9b\xbe\xe7\xa7\x91\xe6\x8a\x80', '云计算/大数据', '青岛,济南', '\uef76\uf82e\ue914-\uf12b\uf82e\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_yjp2b7g7egzf', b'\xe6\x8b\x9c\xe8\x80\xb3', '生物医疗', '北京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_bcj1uawlymwt', b'\xe4\xb8\x87\xe5\x90\x88\xee\xbd\x87\xe5\xae\x9c', '分析/调研', '北京', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\ue170天/周', '\uecca个月']
['实习数据分析专员', '/intern/inn_3hybjww2bxbv', b'\xe4\xbc\x98\xe6\xb8\xa5\xe7\x91\x9e\xe6\x96\xb0\xe6\x9d\x90\xe6\x96\x99', '分析/调研', '苏州', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_g0lw2aficylu', b'\xe8\xb5\x84\xe4\xba\xa7\xef\x84\xab\xee\xb3\x8a\xee\xa4\x94', '云计算/大数据', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_l4braqk34tyy', b'\xe7\xbb\xb4\xe7\x9b\x8a\xe9\xa3\x9f\xe5\x93\x81', '行政', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_d1draj1kpejk', b'\xe4\xb8\xad\xe7\x9f\xa5\xef\x9d\x9e\xef\x84\xb9', '分析/调研', '北京', '\ue8c9\uef76\ue914-\ue8c9\uecca\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_6fg15dshcphr', b'\xe6\xa3\x92\xe8\xb0\xb7', '物流', '广州', '\ue8c9\uf12b\ue914-\ue8c9\ue170\ue914/天', '\uecca天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_comnpomzwvrs', b'\xe5\x9b\xbd\xe5\x8f\x8c\xe7\xa7\x91\xe6\x8a\x80', '分析/调研', '广州,深圳', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uef76个月']
['数据分析\ue46f助理', '/intern/inn_rclssj9ewb5h', b'\xe9\x93\xad\xe5\x9e\x9a\xe4\xbf\xa1\xe6\x81\xaf\xe7\xa7\x91\xe6\x8a\x80', '云计算/大数据', '上海', '\uf82e\ue914-\ue8c9\uecca\ue914/天', '\uf12b天/周', '\uf12b个月']
['\ue69d\ue845\ue69d\uf7fb数据分析\uebcc\ueb17\ue46f', '/intern/inn_vrfyix8enn53', b'\xef\x9f\xbb\xee\x84\x89\xef\x9b\xb2\xef\xa3\xa5\xef\x95\xa8\xee\x9a\x9d_\xee\xa6\x93\xee\x95\x89\xef\x92\xa0\xee\x85\xa9\xee\x9a\x9d', '机械制造', '上海', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\ue79f个月']
['金融数据分析\ue46f', '/intern/inn_x8kjwc3lfdcg', b'\xe7\x8e\x9b\xe7\x91\x99\xe6\x95\xb0\xe6\x8d\xae', '软件', '上海', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_hazfbaos7wok', b'\xe5\x8a\xbf\xe5\xbf\x85\xe5\x8f\xaf\xe8\xb5\xa2\xef\x9f\xbb\xee\x98\x8a\xee\xb9\xa9\xef\x92\xa8\xee\x9c\x9d\xef\x9e\x8e\xee\xb9\x8f', '云计算/大数据', '深圳', '\ue8c9\ue170\ue914-\uef76\ue170\ue914/天', '\ue170天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_unycu9eglfzb', b'\xe6\x9c\x89\xe5\x88\xa9\xee\x8e\x85', '金融', '北京', '\ue8c9\uef76\ue914-\uef76\ue914\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析\ue46f助理', '/intern/inn_p330ltfmmeik', b'\xe8\xb5\xab\xe7\x8b\xae\xee\x8e\x85\xe7\xbb\x9c', '产品助理', '上海', '\ue8c9\ue170\ue914-\ue8c9\ue170\ue8c9/天', '\uf12b天/周', '\uecca个月']
['助理数据分析\ue46f', '/intern/inn_3qbkqlvqr6pp', b'\xe6\x96\xb0\xe6\x84\x8f\xef\x9d\x9e\xe5\x8a\xa8', '分析/调研', '北京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_zcd0gzkjohqf', b'\xe5\x90\x8c\xe7\x9b\xbe\xe7\xa7\x91\xe6\x8a\x80', '数据挖掘', '杭州', '\ue8c9\ue8c9\ue170-\ue8c9\uf12b\uf82e/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_zo2yk4zw5ykn', b'\xe9\xa1\xba\xe4\xb8\xb0\xe7\xa7\x91\xe6\x8a\x80', '咨询', '深圳', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uef76个月']
['数据分析实习\uebcc\ueb17\ue46f', '/intern/inn_bpyop2kf7dmq', b'\xe4\xba\x91\xe8\xb4\xa6\xe6\x88\xbf', '云计算/大数据', '南京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_tlnsisy3dihm', b'\xe7\x8c\xab\xe7\x9c\xbc\xe7\x94\xb5\xe5\xbd\xb1', '运营', '北京', '\ue8c9\uef76\ue914-\ue8c9\uecca\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_pjpo1p8phkvx', b'\xe6\xb4\x8b\xe8\x91\xb1\xe6\x95\xb0\xe5\xad\xa6', '云计算/大数据', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_d1t8yls2i2pf', b'\xe7\x8c\xab\xe7\x9c\xbc\xe7\x94\xb5\xe5\xbd\xb1', '运营', '北京', '\ue8c9\uef76\ue914-\ue8c9\uecca\ue914/天', '\ue170天/周', '\uf30b个月']
['金融数据分析\ue46f', '/intern/inn_0pegiujnu2hm', b'\xe4\xb8\x96\xe7\xba\xaa\xe7\xba\xb5\xe6\xa8\xaa', '投资', '北京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_qeemlucqnhbm', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '产品', '北京', '\ue8c9\ue170\ue914-\uef76\ue170\ue914/天', '\uf30b天/周', '\uf12b个月']
['采购数据分析员', '/intern/inn_utpavevcjwrj', b'\xe5\x93\x88\xe6\x9b\xbc', '分析/调研', '上海', '\ue8c9\uef76\ue914-\ue8c9\uef76\ue8c9/天', '\uf30b天/周', '\uecca个月']
['数据分析\ue46f实习', '/intern/inn_edj5gazwtzmt', b'\xee\xa1\x85\xef\x92\xa8\xee\x96\x89\xef\x92\xa8\xee\x83\x9d\xee\x96\x89\xee\x8a\xa3\xef\x85\x8e\xee\xa0\x9b\xe6\x95\xb0\xe8\xaf\xb4\xe6\x95\x85\xe4\xba\x8b', '分析/调研', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf12b个月']
['实习数据分析\ue46f', '/intern/inn_arzzzyspy2y5', b'\xee\xa1\x85\xef\x92\xa8\xee\x96\x89\xef\x92\xa8\xee\x83\x9d\xee\x96\x89\xee\x8a\xa3\xef\x85\x8e\xee\xa0\x9b\xe6\x95\xb0\xe8\xaf\xb4\xe6\x95\x85\xe4\xba\x8b', '云计算/大数据', '上海', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析\ue46f实习', '/intern/inn_m4jckntz0xjo', b'\xee\xa1\x85\xef\x92\xa8\xee\x96\x89\xef\x92\xa8\xee\x83\x9d\xee\x96\x89\xee\x8a\xa3\xef\x85\x8e\xee\xa0\x9b\xe6\x95\xb0\xe8\xaf\xb4\xe6\x95\x85\xe4\xba\x8b', '分析/调研', '广州', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_yfifsxvfrzv4', b'\xe7\x94\xb5\xe9\x80\x9a\xe6\x95\xb0\xe7\xa0\x81', '市场', '北京', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\uf30b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_c75ex5udmpco', b'\xef\x87\x95\xef\x92\xa8\xef\x8f\xb8\xee\xb9\xa9\xee\xb9\x8f\xee\x96\x89 \xee\xa4\x89', '数据挖掘', '北京', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_6qllhioeahbb', b'\xe5\xa5\xa2\xe5\x88\x86\xe6\x9c\x9f', '市场', '广州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_io6mmwrknzu8', b'\xe7\x9b\x88\xe7\x9b\x88\xe7\x90\x86\xee\x81\x8b', '软件', '杭州', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_y7dftn2vc71a', b'\xe5\x8d\x9a\xe5\xbd\xa6\xe7\xa7\x91\xe6\x8a\x80', '运营', '西安', '\uf82e\ue914-\ue8c9\uef76\ue914/天', '\ue170天/周', '\ue79f个月']
['数据分析实习\ue281', '/intern/inn_m8jobaoh4y2f', b'\xe5\xb0\xbc\xe5\xb0\x94\xe6\xa3\xae\xee\x8e\x85\xef\x84\xb9', '分析/调研', '北京', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\uf30b天/周', '\uf30b个月']
['大数据分析\ue46f', '/intern/inn_kdsopkhemxfm', b'\xe5\x8c\x97\xe6\x96\x97\xe9\x99\xa2', '云计算/大数据', '深圳', '\ue0d2\ue0d2-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_ssktdlgj9cwc', b'\xe7\xba\xa2\xe6\x98\x9f\xe7\xbe\x8e\xe5\x87\xaf\xe9\xbe\x99', '云计算/大数据', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\ue8c9\uf12b个月']
['数据分析实习\ue281', '/intern/inn_gs4f69s9tdad', b'\xe8\xbe\xbe\xe7\xbe\x8e\xe4\xb9\x90\xe6\xaf\x94\xe8\x90\xa8', '分析/调研', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uef76天/周', '\ue8c9\uef76个月']
['数据分析实习\ue281', '/intern/inn_rvt6t1fdpjkb', b'\xe6\xb1\x87\xe4\xbf\xa1\xe7\xa7\x91\xe6\x8a\x80', '市场', '杭州', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_xr4slfd1aur3', b'\xe8\x93\x9d\xe5\x9f\x8e\xe5\x85\x84\xe5\xbc\x9f', '渠道', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_4cvymdxnzect', b'\xe4\xb8\xad\xe7\xa7\x91\xee\xbd\x87\xe7\x8e\x91', '云计算/大数据', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue8c9\ue170个月']
['数据分析实习\ue281', '/intern/inn_d6s2aosb6zl2', b'\xe4\xb8\x8a\xe6\xb1\xbd\xe9\x80\x9a\xe7\x94\xa8\xe6\xb1\xbd\xe8\xbd\xa6\xe9\x87\x91\xe8\x9e\x8d', '软件', '上海', '\ue8c9\uef76\ue914-\ue8c9\uef76\ue8c9/天', '\uef76天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_zq1emtjjb1vr', b'\xe8\xb6\x85\xe5\xaf\xb9\xe7\xa7\xb0', '数据库', '北京', '\ue8c9\ue170\ue914-\uef76\uf12b\ue0d2/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_vuvngp1bgpv0', b'\xe5\xae\x9c\xe4\xbf\xa1\xee\x81\x8b\xe5\xaf\x8c', '产品运营', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_udnbqiuyvahh', b'\xe7\x95\x99\xe6\xb5\xb7\xe7\xa7\x91\xe6\x8a\x80', '数据挖掘', '广州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\uf30b个月']
['客户数据分析\ue46f', '/intern/inn_v3blkdrwm3os', b'\xe7\x91\x9e\xe6\x98\x93\xe4\xbf\xa1\xe6\x81\xaf\xe6\x8a\x80\xe6\x9c\xaf', '云计算/大数据', '上海', '\ue8c9\uf82e\ue914-\ue8c9\ue0d2\ue914/天', '\uf12b天/周', '\ue8c9\uf30b个月']
['数据分析实习\ue281', '/intern/inn_gcyqoruz1ez0', b'\xee\xa1\x85\xef\x92\xa8\xee\x96\x89\xef\x92\xa8\xee\x96\x89\xef\x9e\x8e\xee\x83\x9d\xee\x96\x89', '云计算/大数据', '上海', '\ue8c9\ue170\ue914-\uf12b\ue914\ue914/天', '\uf30b天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_wkgwpx5r6jhq', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '数据库', '北京', '\uef76\ue914\ue914-\uef76\uecca\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_uvdku8ebwy7s', b'\xe5\xa4\x9a\xe7\x9b\x8a\xee\x8e\x85\xe7\xbb\x9c', '数据挖掘', '广州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析\ue46f助理', '/intern/inn_luzeyzxkzswx', b'\xe5\x8d\x8e\xe5\xbd\xac\xe7\xab\x8b\xe6\x88\x90', '分析/调研', '北京,上海', '\ue170\ue914-\ue8c9\ue914\ue914/天', '\uf30b天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_cayy9xwcyi8r', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '数据挖掘', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_uajgxaay7anm', b'\xee\xb2\xa0\xee\xb2\xa0\xee\x8e\x85', '数据库', '上海', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_s67nbpigjf0j', b'\xe5\x8d\x8e\xe5\xbd\xac\xe7\xab\x8b\xe6\x88\x90', '产品助理', '上海', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\uf30b天/周', '\ue8c9\uecca个月']
['数据分析实习\ue281', '/intern/inn_cswfhl8u14rx', b'\xe6\x98\xa0\xe5\xae\xa2\xe7\x9b\xb4\xe6\x92\xad', '产品助理', '北京', '\ue8c9\uf12b\ue914-\ue8c9\uecca\ue914/天', '\uf30b天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_3pgydilkqkje', b'\xee\xad\xb2\xe7\x82\xb9\xe8\xb5\x84\xe8\xae\xaf', '分析/调研', '北京', '\ue8c9\ue170\ue914-\ue8c9\uf82e\ue914/天', '\ue170天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_i2ehztu2xawn', b'\xee\xad\xb2\xe7\x82\xb9\xe8\xb5\x84\xe8\xae\xaf', '软件', '北京', '\ue8c9\ue170\ue914-\uf12b\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_ndbbws0ocy7r', b'\xe7\xab\x9e\xe8\xb6\x8a\xe9\xa1\xbe\xe9\x97\xae', '分析/调研', '上海', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_pb81fo5p48pn', b'\xe4\xb8\x87\xe7\xa7\x91', '数据挖掘', '深圳', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_otvu1kkpfqmj', b'\xe6\xb5\xb7\xe5\xba\xb7\xe5\xa8\x81\xe8\xa7\x86', '分析/调研', '杭州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_slbeeoruyzr4', b'\xee\xa2\xb7\xef\x9f\xbb', '客服', '上海', '\ue8c9\uf12b\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_obw1msls83yl', b'\xef\x83\xaf\xe5\x8f\x91\xe5\x9f\xba\xe9\x87\x91', '基金', '广州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_rv9ujvql7cqo', b'\xe4\xba\xbf\xe8\x85\xbe\xe5\x8c\xbb\xe8\x8d\xaf', '生物医疗', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\ue8c9\ue170个月']
['数据分析实习\ue281', '/intern/inn_dnausg2zltvw', b'\xe5\xbf\xab\xe6\x89\x8b', '运营', '北京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_eb1hdvdonane', b'\xe8\xa7\xa6\xe5\xae\x9d', '数据库', '上海', '\ue8c9\uf82e\ue914-\uef76\ue914\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_kqx9kwzavlh3', b'\xe4\xba\xa4\xe5\xa4\x8d\xe5\x8c\xbb\xe5\xad\xa6', '数据挖掘', '武汉', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
